step,action_pred,action_opt,reward,TP,FP,FN,TN
2932,0,0,-0.004836078267544508,522,740,501,962
2933,0,1,-0.9093653559684753,522,740,502,962
2934,0,0,0.44333988428115845,522,740,502,963
2935,1,0,-0.41170114278793335,522,741,502,963
2936,0,0,0.5206568241119385,522,741,502,964
2937,0,0,0.16055475175380707,522,741,502,965
2938,0,0,0.5612086653709412,522,741,502,966
2939,0,0,0.47151291370391846,522,741,502,967
2940,0,1,-0.7743608355522156,522,741,503,967
2941,0,0,0.1909126341342926,522,741,503,968
2942,0,1,-0.9386199116706848,522,741,504,968
2943,1,1,0.12260986119508743,523,741,504,968
2944,1,0,-0.17020857334136963,523,742,504,968
2945,0,1,-0.9284316301345825,523,742,505,968
2946,1,1,0.22491049766540527,524,742,505,968
2947,0,0,0.26882168650627136,524,742,505,969
2949,0,0,0.4047008156776428,524,742,505,970
2950,0,0,0.27962198853492737,524,742,505,971
2951,1,1,0.802753210067749,525,742,505,971
2952,0,0,0.4829692840576172,525,742,505,972
2953,0,0,0.3470466136932373,525,742,505,973
2954,0,0,0.07852065563201904,525,742,505,974
2955,0,0,0.14960689842700958,525,742,505,975
2956,0,1,-0.1319229006767273,525,742,506,975
2957,0,0,0.2358490526676178,525,742,506,976
2958,1,1,0.2544591426849365,526,742,506,976
2959,0,1,-0.8220329284667969,526,742,507,976
2960,0,0,0.06328195333480835,526,742,507,977
2961,0,1,-0.9707614779472351,526,742,508,977
2962,0,0,0.9263246655464172,526,742,508,978
2963,1,0,-0.5206615328788757,526,743,508,978
2964,1,0,-0.4875560998916626,526,744,508,978
2965,0,0,-0.12125866860151291,526,744,508,979
2966,0,0,-0.10855541378259659,526,744,508,980
2968,1,0,-0.18238164484500885,526,745,508,980
2970,0,0,0.4544060528278351,526,745,508,981
2972,0,1,-0.9841219186782837,526,745,509,981
2973,0,0,0.21157145500183105,526,745,509,982
2974,0,0,0.40132394433021545,526,745,509,983
2975,1,1,0.6654660105705261,527,745,509,983
2976,0,0,0.38116565346717834,527,745,509,984
2977,0,1,-0.34023401141166687,527,745,510,984
2978,0,0,0.3938128650188446,527,745,510,985
2979,1,1,0.5881006121635437,528,745,510,985
2980,0,0,0.32898855209350586,528,745,510,986
2981,1,1,0.7468814253807068,529,745,510,986
2983,1,0,-0.5771669149398804,529,746,510,986
2984,0,0,0.41786623001098633,529,746,510,987
2985,1,1,0.7494416832923889,530,746,510,987
2986,0,1,-1.0006352663040161,530,746,511,987
2987,1,0,-0.09890001267194748,530,747,511,987
2988,0,0,-0.06210591644048691,530,747,511,988
2989,1,1,0.6500358581542969,531,747,511,988
2990,1,1,0.7554370760917664,532,747,511,988
2991,1,1,0.03119075857102871,533,747,511,988
2992,0,1,-0.9906899333000183,533,747,512,988
2993,0,0,0.3036403954029083,533,747,512,989
2994,0,1,-0.16468626260757446,533,747,513,989
2995,0,0,0.40446507930755615,533,747,513,990
2996,0,1,-0.9913245439529419,533,747,514,990
2997,1,1,0.12281031161546707,534,747,514,990
2998,0,0,0.3080635964870453,534,747,514,991
2999,1,1,0.26051950454711914,535,747,514,991
3000,0,0,0.025945335626602173,535,747,514,992
3001,0,0,0.5179657936096191,535,747,514,993
3003,0,0,0.4836653769016266,535,747,514,994
3004,1,1,0.7730453610420227,536,747,514,994
3005,0,1,-0.1762658804655075,536,747,515,994
3007,0,1,-0.8864079713821411,536,747,516,994
3008,0,1,-0.9982258081436157,536,747,517,994
3009,0,0,0.2820482552051544,536,747,517,995
3010,0,0,0.038738321512937546,536,747,517,996
3011,0,1,-0.1465321183204651,536,747,518,996
3012,1,1,0.7414109706878662,537,747,518,996
3013,0,0,0.48127949237823486,537,747,518,997
3014,0,0,0.4095741808414459,537,747,518,998
3015,0,0,0.15569181740283966,537,747,518,999
3016,1,1,0.07382690161466599,538,747,518,999
3017,1,0,-0.4521706700325012,538,748,518,999
3018,0,0,0.4865930676460266,538,748,518,1000
3019,1,0,-0.17007780075073242,538,749,518,1000
3020,0,1,-0.9065129160881042,538,749,519,1000
3021,0,0,0.35242122411727905,538,749,519,1001
3022,1,1,0.07694946229457855,539,749,519,1001
3023,0,0,0.3381694555282593,539,749,519,1002
3024,0,1,-0.27030137181282043,539,749,520,1002
3025,0,0,0.029161833226680756,539,749,520,1003
3026,1,1,0.770348072052002,540,749,520,1003
3027,1,1,0.05066968500614166,541,749,520,1003
3028,0,0,0.2462548017501831,541,749,520,1004
3029,0,0,0.6313824653625488,541,749,520,1005
3031,1,1,0.6115570068359375,542,749,520,1005
3032,0,1,-0.9342668652534485,542,749,521,1005
3033,1,1,0.7655436992645264,543,749,521,1005
3034,1,1,0.2459135204553604,544,749,521,1005
3035,0,0,0.46042487025260925,544,749,521,1006
3036,0,0,0.1982087790966034,544,749,521,1007
3037,1,0,-0.16996106505393982,544,750,521,1007
3038,1,1,0.2927281856536865,545,750,521,1007
3039,0,1,-1.0019251108169556,545,750,522,1007
3040,1,1,0.8254067897796631,546,750,522,1007
3041,0,0,0.4017963707447052,546,750,522,1008
3042,0,0,0.6278858184814453,546,750,522,1009
3043,1,0,-0.13817691802978516,546,751,522,1009
3044,1,1,0.7055885791778564,547,751,522,1009
3045,0,1,-0.31657931208610535,547,751,523,1009
3046,0,1,-1.010059118270874,547,751,524,1009
3047,1,1,0.6461410522460938,548,751,524,1009
3048,0,0,0.9269523620605469,548,751,524,1010
3049,1,1,0.2784283757209778,549,751,524,1010
3050,1,1,0.768913209438324,550,751,524,1010
3051,0,1,-0.9302330613136292,550,751,525,1010
3052,0,0,0.23157663643360138,550,751,525,1011
3053,1,1,0.29979607462882996,551,751,525,1011
3054,0,0,0.3968963623046875,551,751,525,1012
3055,0,1,-0.3322198688983917,551,751,526,1012
3056,1,0,-0.6248170137405396,551,752,526,1012
3057,1,1,0.8308696150779724,552,752,526,1012
3058,1,1,0.28254416584968567,553,752,526,1012
3059,1,0,-0.1501811146736145,553,753,526,1012
3060,0,1,-1.0008512735366821,553,753,527,1012
3061,0,1,-0.4010023772716522,553,753,528,1012
3062,1,1,0.3131238520145416,554,753,528,1012
3063,1,1,0.09573647379875183,555,753,528,1012
3064,1,0,-0.5989646315574646,555,754,528,1012
3065,0,0,0.22837938368320465,555,754,528,1013
3066,1,1,0.6028257608413696,556,754,528,1013
3067,1,1,0.8449872136116028,557,754,528,1013
3069,1,0,-0.5064800381660461,557,755,528,1013
3070,0,0,0.5806748867034912,557,755,528,1014
3071,0,0,-0.08639773726463318,557,755,528,1015
3072,1,0,-0.6327812075614929,557,756,528,1015
3074,0,1,-0.17072246968746185,557,756,529,1015
3075,0,0,0.3397173583507538,557,756,529,1016
3076,0,0,0.3657337427139282,557,756,529,1017
3077,0,1,-0.3941654860973358,557,756,530,1017
3078,0,0,0.3077445328235626,557,756,530,1018
3079,0,1,-0.22650106251239777,557,756,531,1018
3080,0,1,-0.14578187465667725,557,756,532,1018
3081,1,0,-0.35613691806793213,557,757,532,1018
3082,0,0,-0.06769314408302307,557,757,532,1019
3083,0,1,-0.22528579831123352,557,757,533,1019
3084,0,0,0.43898454308509827,557,757,533,1020
3085,0,0,0.3803715705871582,557,757,533,1021
3086,0,0,0.4321609139442444,557,757,533,1022
3087,0,1,-0.23006676137447357,557,757,534,1022
3088,0,1,-0.3815220594406128,557,757,535,1022
3089,0,0,0.18553133308887482,557,757,535,1023
3090,1,1,0.11295587569475174,558,757,535,1023
3091,1,0,-0.44565996527671814,558,758,535,1023
3092,1,0,-0.5305023789405823,558,759,535,1023
3094,0,0,-0.010639159008860588,558,759,535,1024
3095,0,1,-0.39406928420066833,558,759,536,1024
3096,0,0,0.5191508531570435,558,759,536,1025
3097,1,1,0.8505475521087646,559,759,536,1025
3098,0,0,0.4079352617263794,559,759,536,1026
3099,0,0,0.1440926194190979,559,759,536,1027
3101,0,1,-0.8255041241645813,559,759,537,1027
3102,0,0,0.34208256006240845,559,759,537,1028
3103,0,0,0.27713003754615784,559,759,537,1029
3104,1,1,0.7225553393363953,560,759,537,1029
3105,0,1,-0.811519980430603,560,759,538,1029
3106,1,1,0.28502991795539856,561,759,538,1029
3107,1,1,0.8564218878746033,562,759,538,1029
3108,0,1,-0.8403714299201965,562,759,539,1029
3109,0,1,-0.14596237242221832,562,759,540,1029
3110,0,0,0.06471739709377289,562,759,540,1030
3111,0,0,0.2417154461145401,562,759,540,1031
3112,0,0,0.3354102671146393,562,759,540,1032
3113,0,0,0.6438661813735962,562,759,540,1033
3114,1,1,0.86763596534729,563,759,540,1033
3115,0,1,-0.20518141984939575,563,759,541,1033
3116,1,1,0.28808870911598206,564,759,541,1033
3117,0,0,0.3471866250038147,564,759,541,1034
3118,0,0,0.390419065952301,564,759,541,1035
3119,0,0,0.9191601872444153,564,759,541,1036
3120,0,0,0.10832858830690384,564,759,541,1037
3121,0,0,0.2592364251613617,564,759,541,1038
3122,1,1,0.6834662556648254,565,759,541,1038
3123,1,1,0.6730973124504089,566,759,541,1038
3124,1,0,-1.0418206453323364,566,760,541,1038
3125,0,1,-0.2695368528366089,566,760,542,1038
3126,1,1,0.08225391060113907,567,760,542,1038
3127,1,0,-0.08604049682617188,567,761,542,1038
3128,0,0,0.030817214399576187,567,761,542,1039
3129,1,0,-0.3043026030063629,567,762,542,1039
3130,0,1,-0.23432449996471405,567,762,543,1039
3131,1,1,0.12020561099052429,568,762,543,1039
3132,1,0,-0.12061596661806107,568,763,543,1039
3133,1,0,-0.27319324016571045,568,764,543,1039
3134,0,0,0.19267117977142334,568,764,543,1040
3135,1,1,0.651034951210022,569,764,543,1040
3136,0,0,0.20492452383041382,569,764,543,1041
3137,1,1,0.6863499283790588,570,764,543,1041
3138,1,1,0.07011084258556366,571,764,543,1041
3140,1,0,-0.5119541883468628,571,765,543,1041
3141,0,0,0.22796274721622467,571,765,543,1042
3142,1,0,-0.07747841626405716,571,766,543,1042
3143,1,0,-0.3421574831008911,571,767,543,1042
3144,1,0,-0.13579417765140533,571,768,543,1042
3145,1,1,0.055380191653966904,572,768,543,1042
3146,0,1,-0.2686954438686371,572,768,544,1042
3147,0,0,0.21533292531967163,572,768,544,1043
3148,0,1,-0.2827039361000061,572,768,545,1043
3149,0,0,0.6331380009651184,572,768,545,1044
3150,1,1,0.11437880247831345,573,768,545,1044
3151,0,0,0.09963073581457138,573,768,545,1045
3152,0,0,0.04080021753907204,573,768,545,1046
3153,1,0,-0.6511749029159546,573,769,545,1046
3154,0,1,-0.2589358985424042,573,769,546,1046
3155,1,0,-0.15492670238018036,573,770,546,1046
3156,0,0,0.2749379575252533,573,770,546,1047
3157,1,0,-0.109523706138134,573,771,546,1047
3158,1,0,-0.05960875377058983,573,772,546,1047
3159,0,0,0.28500545024871826,573,772,546,1048
3160,0,0,0.27247369289398193,573,772,546,1049
3161,0,0,0.09052649140357971,573,772,546,1050
3162,0,0,0.4152221381664276,573,772,546,1051
3163,1,0,-0.6322336792945862,573,773,546,1051
3164,0,0,0.3508032560348511,573,773,546,1052
3165,1,0,-0.003046289784833789,573,774,546,1052
3166,0,0,-0.00887023750692606,573,774,546,1053
3167,0,0,0.31383785605430603,573,774,546,1054
3168,1,1,0.6283348798751831,574,774,546,1054
3169,1,0,-0.3392365574836731,574,775,546,1054
3170,0,0,0.24672430753707886,574,775,546,1055
3171,1,1,0.3214915096759796,575,775,546,1055
3172,1,1,0.1112530380487442,576,775,546,1055
3173,0,0,0.22324033081531525,576,775,546,1056
3175,1,1,0.14728578925132751,577,775,546,1056
3176,1,1,0.7035277485847473,578,775,546,1056
3177,1,0,-0.6317971348762512,578,776,546,1056
3179,0,0,0.01146761979907751,578,776,546,1057
3180,1,0,-0.20033378899097443,578,777,546,1057
3181,0,0,0.5327356457710266,578,777,546,1058
3182,0,0,0.44726595282554626,578,777,546,1059
3183,1,1,0.003520435420796275,579,777,546,1059
3184,0,1,-0.2893896698951721,579,777,547,1059
3185,0,1,-0.4177873432636261,579,777,548,1059
3186,1,0,-0.771543562412262,579,778,548,1059
3187,1,1,0.24852004647254944,580,778,548,1059
3188,1,0,-0.6545436978340149,580,779,548,1059
3190,0,1,-0.3819182515144348,580,779,549,1059
3191,1,1,0.7450675964355469,581,779,549,1059
3192,0,0,0.39872491359710693,581,779,549,1060
3193,0,0,0.36131736636161804,581,779,549,1061
3194,0,0,0.0939890444278717,581,779,549,1062
3195,1,1,0.23491443693637848,582,779,549,1062
3196,1,1,0.11985871940851212,583,779,549,1062
3197,1,1,0.1520540416240692,584,779,549,1062
3198,0,0,0.9297921657562256,584,779,549,1063
3199,0,0,0.08430622518062592,584,779,549,1064
3200,0,0,0.35907626152038574,584,779,549,1065
3201,0,0,0.3218434154987335,584,779,549,1066
3202,1,0,-0.389518678188324,584,780,549,1066
3203,1,1,0.05645221471786499,585,780,549,1066
3204,1,1,0.17347614467144012,586,780,549,1066
3205,1,1,0.1404268592596054,587,780,549,1066
3206,0,0,0.2620247006416321,587,780,549,1067
3207,0,0,0.3460327386856079,587,780,549,1068
3208,0,1,-0.19852063059806824,587,780,550,1068
3209,0,0,0.5036507844924927,587,780,550,1069
3211,0,0,0.28952035307884216,587,780,550,1070
3212,0,1,-0.31276899576187134,587,780,551,1070
3213,0,0,0.028403783217072487,587,780,551,1071
3214,0,0,0.33345162868499756,587,780,551,1072
3215,0,1,-0.4565299451351166,587,780,552,1072
3217,1,0,-0.40813741087913513,587,781,552,1072
3218,1,1,0.18758033215999603,588,781,552,1072
3219,0,0,-0.10628130286931992,588,781,552,1073
3220,1,1,0.015113022178411484,589,781,552,1073
3221,1,1,0.09756660461425781,590,781,552,1073
3222,1,1,0.7044057250022888,591,781,552,1073
3223,1,0,-0.5726466178894043,591,782,552,1073
3224,0,0,0.19795547425746918,591,782,552,1074
3225,1,0,-0.02586212009191513,591,783,552,1074
3226,0,1,-0.8925588726997375,591,783,553,1074
3227,0,0,0.3093545436859131,591,783,553,1075
3228,1,0,-0.34693512320518494,591,784,553,1075
3229,0,1,-0.186003640294075,591,784,554,1075
3230,1,1,0.6673943400382996,592,784,554,1075
3231,0,0,0.13402102887630463,592,784,554,1076
3232,0,0,0.1084015741944313,592,784,554,1077
3233,0,1,-0.9205766916275024,592,784,555,1077
3234,1,1,0.33559682965278625,593,784,555,1077
3235,0,1,-0.225871279835701,593,784,556,1077
3236,1,0,-0.6822440028190613,593,785,556,1077
3237,1,0,-0.7534347772598267,593,786,556,1077
3238,0,0,0.397439181804657,593,786,556,1078
3239,0,1,-0.4139217734336853,593,786,557,1078
3240,1,0,-0.6614405512809753,593,787,557,1078
3241,0,0,0.08659088611602783,593,787,557,1079
3242,0,1,-0.5171513557434082,593,787,558,1079
3243,0,1,-0.8757048845291138,593,787,559,1079
3245,0,0,0.5963283181190491,593,787,559,1080
3246,1,0,-0.49245962500572205,593,788,559,1080
3248,1,0,-0.39406606554985046,593,789,559,1080
3249,0,0,0.1414332240819931,593,789,559,1081
3250,0,0,0.21441757678985596,593,789,559,1082
3251,0,0,0.1691470742225647,593,789,559,1083
3252,0,0,0.5122117400169373,593,789,559,1084
3253,1,0,-1.0441174507141113,593,790,559,1084
3254,1,1,0.4062057137489319,594,790,559,1084
3255,1,0,-0.09224537760019302,594,791,559,1084
3256,0,1,-0.19106866419315338,594,791,560,1084
3257,0,0,-0.07302817702293396,594,791,560,1085
3258,0,0,0.5419878363609314,594,791,560,1086
3260,1,1,0.35447752475738525,595,791,560,1086
3261,0,0,0.38047611713409424,595,791,560,1087
3262,1,0,-0.1389651596546173,595,792,560,1087
3263,0,0,0.248921737074852,595,792,560,1088
3264,1,0,-0.5595108270645142,595,793,560,1088
3265,0,0,0.5048400163650513,595,793,560,1089
3266,1,0,-0.33479341864585876,595,794,560,1089
3267,0,0,0.33088386058807373,595,794,560,1090
3268,0,0,0.4013630747795105,595,794,560,1091
3269,0,0,0.20597891509532928,595,794,560,1092
3270,0,0,0.6202426552772522,595,794,560,1093
3271,1,1,0.13524210453033447,596,794,560,1093
3272,1,0,-0.06597193330526352,596,795,560,1093
3273,0,1,-0.4925719201564789,596,795,561,1093
3274,0,1,-0.38046202063560486,596,795,562,1093
3275,0,0,0.16922752559185028,596,795,562,1094
3276,0,0,0.5512253046035767,596,795,562,1095
3277,1,1,0.20261581242084503,597,795,562,1095
3278,0,0,0.4038493037223816,597,795,562,1096
3279,0,1,-0.8484961986541748,597,795,563,1096
3280,0,0,0.0034961469937115908,597,795,563,1097
3281,0,0,0.000123937294119969,597,795,563,1098
3282,0,0,0.3733363747596741,597,795,563,1099
3283,1,1,0.40203574299812317,598,795,563,1099
3285,0,1,-0.46941569447517395,598,795,564,1099
3286,0,0,0.2980579733848572,598,795,564,1100
3287,0,1,-0.5432833433151245,598,795,565,1100
3288,0,0,0.4974130094051361,598,795,565,1101
3289,0,0,0.9286864399909973,598,795,565,1102
3290,0,0,0.5061247944831848,598,795,565,1103
3291,0,0,0.5453804731369019,598,795,565,1104
3292,0,0,0.8672829270362854,598,795,565,1105
3293,1,1,0.3496316373348236,599,795,565,1105
3294,1,0,-0.5850504040718079,599,796,565,1105
3295,1,0,-0.5645435452461243,599,797,565,1105
3297,1,1,0.3983789086341858,600,797,565,1105
3298,0,1,-0.5527161955833435,600,797,566,1105
3299,1,0,-0.784740686416626,600,798,566,1105
3300,1,0,-0.5822346210479736,600,799,566,1105
3301,1,1,0.7244020700454712,601,799,566,1105
3302,0,1,-0.33084774017333984,601,799,567,1105
3303,0,0,0.3046156167984009,601,799,567,1106
3304,0,0,0.41251152753829956,601,799,567,1107
3305,0,0,0.0552888922393322,601,799,567,1108
3306,1,1,0.24619238078594208,602,799,567,1108
3307,1,1,0.3914307653903961,603,799,567,1108
3308,1,0,-0.24084752798080444,603,800,567,1108
3309,0,0,0.49020612239837646,603,800,567,1109
3310,0,0,-0.10692412406206131,603,800,567,1110
3311,0,0,0.380746066570282,603,800,567,1111
3312,0,0,0.3748171031475067,603,800,567,1112
3313,0,0,0.3272489309310913,603,800,567,1113
3314,0,1,-0.3035270571708679,603,800,568,1113
3315,1,1,0.7264135479927063,604,800,568,1113
3316,0,0,0.6575363278388977,604,800,568,1114
3317,0,1,-0.5270293951034546,604,800,569,1114
3318,0,0,0.637280285358429,604,800,569,1115
3319,1,0,-0.15817606449127197,604,801,569,1115
3320,1,0,-0.5375603437423706,604,802,569,1115
3321,0,0,-0.061198409646749496,604,802,569,1116
3323,0,0,0.41651758551597595,604,802,569,1117
3324,1,1,0.13532306253910065,605,802,569,1117
3325,0,0,0.09601538628339767,605,802,569,1118
3326,0,1,-0.43165963888168335,605,802,570,1118
3327,0,1,-0.8871027827262878,605,802,571,1118
3328,1,0,-0.2008073627948761,605,803,571,1118
3329,0,1,-0.5342054963111877,605,803,572,1118
3330,0,0,-0.04006937891244888,605,803,572,1119
3331,0,1,-0.9591418504714966,605,803,573,1119
3332,0,0,0.19316624104976654,605,803,573,1120
3333,1,1,0.1806006282567978,606,803,573,1120
3334,0,0,0.3921027183532715,606,803,573,1121
3335,0,0,0.24203194677829742,606,803,573,1122
3336,1,1,0.3302997648715973,607,803,573,1122
3337,1,0,-0.4106431305408478,607,804,573,1122
3338,1,1,0.7378061413764954,608,804,573,1122
3339,0,1,-0.414567232131958,608,804,574,1122
3340,0,1,-0.6250142455101013,608,804,575,1122
3341,0,0,0.4661777913570404,608,804,575,1123
3342,0,1,-0.2033301740884781,608,804,576,1123
3343,0,0,0.29000356793403625,608,804,576,1124
3344,0,1,-0.24921119213104248,608,804,577,1124
3345,1,1,0.32677629590034485,609,804,577,1124
3346,0,0,0.22028647363185883,609,804,577,1125
3347,1,0,-0.285988450050354,609,805,577,1125
3348,1,1,0.17820578813552856,610,805,577,1125
3349,0,0,0.4088289141654968,610,805,577,1126
3350,0,0,0.4171474874019623,610,805,577,1127
3351,0,1,-0.4079682528972626,610,805,578,1127
3353,0,0,0.0015774546191096306,610,805,578,1128
3354,1,1,0.39717283844947815,611,805,578,1128
3356,0,0,0.5934122800827026,611,805,578,1129
3357,1,1,0.22079899907112122,612,805,578,1129
3358,0,1,-0.975862979888916,612,805,579,1129
3359,1,0,-0.7445086240768433,612,806,579,1129
3360,0,0,0.4397403299808502,612,806,579,1130
