parking_id,timestamp,nb_libre,nb_total,ouvert
215,2026-04-29T00:44:28.473445,281,634,1
217,2026-04-29T00:44:28.473445,613,950,1
220,2026-04-29T00:44:28.473445,981,1230,1
226,2026-04-29T00:44:28.473445,333,415,1
227,2026-04-29T00:44:28.473445,1025,1300,1
228,2026-04-29T00:44:28.473445,83,400,1
259,2026-04-29T00:44:28.473445,40,57,1
261,2026-04-29T00:44:28.473445,962,962,1
262,2026-04-29T00:44:28.473445,196,204,1
265,2026-04-29T00:44:28.473445,595,600,1
270,2026-04-29T00:44:28.473445,391,396,1
275,2026-04-29T00:44:28.473445,323,400,1
279,2026-04-29T00:44:28.473445,590,590,1
331,2026-04-29T00:44:28.473445,174,225,1
273,2026-04-29T00:44:28.473445,218,220,1
230,2026-04-29T00:44:28.473445,230,410,1
231,2026-04-29T00:44:28.473445,417,550,1
235,2026-04-29T00:44:28.473445,267,279,1
238,2026-04-29T00:44:28.473445,23,92,1
723,2026-04-29T00:44:28.473445,75,105,1
1575,2026-04-29T00:44:28.473445,0,103,1
1583,2026-04-29T00:44:28.473445,305,639,1
1773,2026-04-29T00:44:28.473445,288,400,1
1753,2026-04-29T00:44:28.473445,92,396,1
244,2026-04-29T00:44:32.619853,199,211,1
643,2026-04-29T00:44:32.619853,867,930,1
213,2026-04-29T00:44:32.619853,137,400,1
216,2026-04-29T00:44:32.619853,224,466,1
219,2026-04-29T00:44:32.619853,70,70,0
221,2026-04-29T00:44:32.619853,171,399,1
223,2026-04-29T00:44:32.619853,0,270,1
224,2026-04-29T00:44:32.619853,225,338,1
225,2026-04-29T00:44:32.619853,162,361,1
253,2026-04-29T00:44:32.619853,0,767,1
257,2026-04-29T00:44:32.619853,51,137,1
269,2026-04-29T00:44:32.619853,392,393,0
276,2026-04-29T00:44:32.619853,167,168,0
277,2026-04-29T00:44:32.619853,209,218,1
451,2026-04-29T00:44:32.619853,144,399,1
233,2026-04-29T00:44:32.619853,281,415,1
237,2026-04-29T00:44:32.619853,71,79,1
240,2026-04-29T00:44:32.619853,231,234,1
773,2026-04-29T00:44:32.619853,177,300,1
783,2026-04-29T00:44:32.619853,46,46,1
245,2026-04-29T00:44:32.619853,373,540,1
255,2026-04-29T00:44:32.619853,198,200,1
212,2026-04-29T00:44:32.619853,193,193,0
222,2026-04-29T00:44:32.619853,114,375,1
256,2026-04-29T00:44:32.619853,363,366,1
258,2026-04-29T00:44:32.619853,22,80,1
260,2026-04-29T00:44:32.619853,52,52,1
263,2026-04-29T00:44:32.619853,151,151,1
264,2026-04-29T00:44:32.619853,138,149,1
278,2026-04-29T00:44:32.619853,148,148,1
321,2026-04-29T00:44:32.619853,144,146,1
229,2026-04-29T00:44:32.619853,311,842,1
234,2026-04-29T00:44:32.619853,86,120,1
239,2026-04-29T00:44:32.619853,365,566,1
743,2026-04-29T00:44:32.619853,142,274,1
218,2026-04-29T00:44:32.619853,234,399,1
663,2026-04-29T00:44:32.619853,195,250,1
266,2026-04-29T00:44:32.619853,196,285,1
1983,2026-04-29T00:44:32.619853,103,103,1
246,2026-04-29T00:44:32.619853,321,379,1
247,2026-04-29T00:44:32.619853,0,323,1
503,2026-04-29T00:44:32.619853,0,600,1
593,2026-04-29T00:44:32.619853,715,787,1
623,2026-04-29T00:44:32.619853,607,620,1
624,2026-04-29T00:44:32.619853,246,250,1
211,2026-04-29T00:44:32.619853,226,242,1
214,2026-04-29T00:44:32.619853,206,206,1
215,2026-04-29T00:44:32.619853,281,634,1
217,2026-04-29T00:44:32.619853,613,950,1
220,2026-04-29T00:44:32.619853,981,1230,1
226,2026-04-29T00:44:32.619853,333,415,1
227,2026-04-29T00:44:32.619853,1025,1300,1
228,2026-04-29T00:44:32.619853,83,400,1
259,2026-04-29T00:44:32.619853,40,57,1
261,2026-04-29T00:44:32.619853,962,962,1
262,2026-04-29T00:44:32.619853,196,204,1
265,2026-04-29T00:44:32.619853,595,600,1
270,2026-04-29T00:44:32.619853,391,396,1
275,2026-04-29T00:44:32.619853,323,400,1
279,2026-04-29T00:44:32.619853,590,590,1
331,2026-04-29T00:44:32.619853,174,225,1
273,2026-04-29T00:44:32.619853,218,220,1
230,2026-04-29T00:44:32.619853,230,410,1
231,2026-04-29T00:44:32.619853,417,550,1
235,2026-04-29T00:44:32.619853,267,279,1
238,2026-04-29T00:44:32.619853,23,92,1
723,2026-04-29T00:44:32.619853,75,105,1
1575,2026-04-29T00:44:32.619853,0,103,1
1583,2026-04-29T00:44:32.619853,305,639,1
1773,2026-04-29T00:44:32.619853,288,400,1
1753,2026-04-29T00:44:32.619853,92,396,1
244,2026-04-29T00:44:35.344275,199,211,1
643,2026-04-29T00:44:35.344275,867,930,1
213,2026-04-29T00:44:35.344275,137,400,1
216,2026-04-29T00:44:35.344275,224,466,1
219,2026-04-29T00:44:35.344275,70,70,0
221,2026-04-29T00:44:35.344275,171,399,1
223,2026-04-29T00:44:35.344275,0,270,1
224,2026-04-29T00:44:35.344275,225,338,1
225,2026-04-29T00:44:35.344275,162,361,1
253,2026-04-29T00:44:35.344275,0,767,1
257,2026-04-29T00:44:35.344275,51,137,1
269,2026-04-29T00:44:35.344275,392,393,0
276,2026-04-29T00:44:35.344275,167,168,0
277,2026-04-29T00:44:35.344275,209,218,1
451,2026-04-29T00:44:35.344275,144,399,1
233,2026-04-29T00:44:35.344275,281,415,1
237,2026-04-29T00:44:35.344275,71,79,1
240,2026-04-29T00:44:35.344275,231,234,1
773,2026-04-29T00:44:35.344275,177,300,1
783,2026-04-29T00:44:35.344275,46,46,1
245,2026-04-29T00:44:35.344275,373,540,1
255,2026-04-29T00:44:35.344275,198,200,1
212,2026-04-29T00:44:35.344275,193,193,0
222,2026-04-29T00:44:35.344275,114,375,1
256,2026-04-29T00:44:35.344275,363,366,1
258,2026-04-29T00:44:35.344275,22,80,1
260,2026-04-29T00:44:35.344275,52,52,1
263,2026-04-29T00:44:35.344275,151,151,1
264,2026-04-29T00:44:35.344275,138,149,1
278,2026-04-29T00:44:35.344275,148,148,1
321,2026-04-29T00:44:35.344275,144,146,1
229,2026-04-29T00:44:35.344275,311,842,1
234,2026-04-29T00:44:35.344275,86,120,1
239,2026-04-29T00:44:35.344275,365,566,1
743,2026-04-29T00:44:35.344275,142,274,1
218,2026-04-29T00:44:35.344275,234,399,1
663,2026-04-29T00:44:35.344275,195,250,1
266,2026-04-29T00:44:35.344275,196,285,1
1983,2026-04-29T00:44:35.344275,103,103,1
246,2026-04-29T00:44:35.344275,321,379,1
247,2026-04-29T00:44:35.344275,0,323,1
503,2026-04-29T00:44:35.344275,0,600,1
593,2026-04-29T00:44:35.344275,715,787,1
623,2026-04-29T00:44:35.344275,607,620,1
624,2026-04-29T00:44:35.344275,246,250,1
211,2026-04-29T00:44:35.344275,226,242,1
214,2026-04-29T00:44:35.344275,206,206,1
215,2026-04-29T00:44:35.344275,281,634,1
217,2026-04-29T00:44:35.344275,613,950,1
220,2026-04-29T00:44:35.344275,981,1230,1
226,2026-04-29T00:44:35.344275,333,415,1
227,2026-04-29T00:44:35.344275,1025,1300,1
228,2026-04-29T00:44:35.344275,83,400,1
259,2026-04-29T00:44:35.344275,40,57,1
261,2026-04-29T00:44:35.344275,962,962,1
262,2026-04-29T00:44:35.344275,196,204,1
265,2026-04-29T00:44:35.344275,595,600,1
270,2026-04-29T00:44:35.344275,391,396,1
275,2026-04-29T00:44:35.344275,323,400,1
279,2026-04-29T00:44:35.344275,590,590,1
331,2026-04-29T00:44:35.344275,174,225,1
273,2026-04-29T00:44:35.344275,218,220,1
230,2026-04-29T00:44:35.344275,230,410,1
231,2026-04-29T00:44:35.344275,417,550,1
235,2026-04-29T00:44:35.344275,267,279,1
238,2026-04-29T00:44:35.344275,23,92,1
723,2026-04-29T00:44:35.344275,75,105,1
1575,2026-04-29T00:44:35.344275,0,103,1
1583,2026-04-29T00:44:35.344275,305,639,1
1773,2026-04-29T00:44:35.344275,288,400,1
1753,2026-04-29T00:44:35.344275,92,396,1
244,2026-04-29T00:44:36.717201,199,211,1
643,2026-04-29T00:44:36.717201,867,930,1
213,2026-04-29T00:44:36.717201,137,400,1
216,2026-04-29T00:44:36.717201,224,466,1
219,2026-04-29T00:44:36.717201,70,70,0
221,2026-04-29T00:44:36.717201,171,399,1
223,2026-04-29T00:44:36.717201,0,270,1
224,2026-04-29T00:44:36.717201,225,338,1
225,2026-04-29T00:44:36.717201,162,361,1
253,2026-04-29T00:44:36.717201,0,767,1
257,2026-04-29T00:44:36.717201,51,137,1
269,2026-04-29T00:44:36.717201,392,393,0
276,2026-04-29T00:44:36.717201,167,168,0
277,2026-04-29T00:44:36.717201,209,218,1
451,2026-04-29T00:44:36.717201,144,399,1
233,2026-04-29T00:44:36.717201,281,415,1
237,2026-04-29T00:44:36.717201,71,79,1
240,2026-04-29T00:44:36.717201,231,234,1
773,2026-04-29T00:44:36.717201,177,300,1
783,2026-04-29T00:44:36.717201,46,46,1
245,2026-04-29T00:44:36.717201,373,540,1
255,2026-04-29T00:44:36.717201,198,200,1
212,2026-04-29T00:44:36.717201,193,193,0
222,2026-04-29T00:44:36.717201,114,375,1
256,2026-04-29T00:44:36.717201,363,366,1
258,2026-04-29T00:44:36.717201,22,80,1
260,2026-04-29T00:44:36.717201,52,52,1
263,2026-04-29T00:44:36.717201,151,151,1
264,2026-04-29T00:44:36.717201,138,149,1
278,2026-04-29T00:44:36.717201,148,148,1
321,2026-04-29T00:44:36.717201,144,146,1
229,2026-04-29T00:44:36.717201,311,842,1
234,2026-04-29T00:44:36.717201,86,120,1
239,2026-04-29T00:44:36.717201,365,566,1
743,2026-04-29T00:44:36.717201,142,274,1
218,2026-04-29T00:44:36.717201,234,399,1
663,2026-04-29T00:44:36.717201,195,250,1
266,2026-04-29T00:44:36.717201,196,285,1
1983,2026-04-29T00:44:36.717201,103,103,1
246,2026-04-29T00:44:36.717201,321,379,1
247,2026-04-29T00:44:36.717201,0,323,1
503,2026-04-29T00:44:36.717201,0,600,1
593,2026-04-29T00:44:36.717201,715,787,1
623,2026-04-29T00:44:36.717201,607,620,1
624,2026-04-29T00:44:36.717201,246,250,1
211,2026-04-29T00:44:36.717201,226,242,1
214,2026-04-29T00:44:36.717201,206,206,1
215,2026-04-29T00:44:36.717201,281,634,1
217,2026-04-29T00:44:36.717201,613,950,1
220,2026-04-29T00:44:36.717201,981,1230,1
226,2026-04-29T00:44:36.717201,333,415,1
227,2026-04-29T00:44:36.717201,1025,1300,1
228,2026-04-29T00:44:36.717201,83,400,1
259,2026-04-29T00:44:36.717201,40,57,1
261,2026-04-29T00:44:36.717201,962,962,1
262,2026-04-29T00:44:36.717201,196,204,1
265,2026-04-29T00:44:36.717201,595,600,1
270,2026-04-29T00:44:36.717201,391,396,1
275,2026-04-29T00:44:36.717201,323,400,1
279,2026-04-29T00:44:36.717201,590,590,1
331,2026-04-29T00:44:36.717201,174,225,1
273,2026-04-29T00:44:36.717201,218,220,1
230,2026-04-29T00:44:36.717201,230,410,1
231,2026-04-29T00:44:36.717201,417,550,1
235,2026-04-29T00:44:36.717201,267,279,1
238,2026-04-29T00:44:36.717201,23,92,1
723,2026-04-29T00:44:36.717201,75,105,1
1575,2026-04-29T00:44:36.717201,0,103,1
1583,2026-04-29T00:44:36.717201,305,639,1
1773,2026-04-29T00:44:36.717201,288,400,1
1753,2026-04-29T00:44:36.717201,92,396,1
244,2026-04-29T00:44:49.051781,199,211,1
643,2026-04-29T00:44:49.051781,867,930,1
213,2026-04-29T00:44:49.051781,137,400,1
216,2026-04-29T00:44:49.051781,224,466,1
219,2026-04-29T00:44:49.051781,70,70,0
221,2026-04-29T00:44:49.051781,171,399,1
223,2026-04-29T00:44:49.051781,0,270,1
224,2026-04-29T00:44:49.051781,225,338,1
225,2026-04-29T00:44:49.051781,162,361,1
253,2026-04-29T00:44:49.051781,0,767,1
257,2026-04-29T00:44:49.051781,51,137,1
269,2026-04-29T00:44:49.051781,392,393,0
276,2026-04-29T00:44:49.051781,167,168,0
277,2026-04-29T00:44:49.051781,209,218,1
451,2026-04-29T00:44:49.051781,144,399,1
233,2026-04-29T00:44:49.051781,281,415,1
237,2026-04-29T00:44:49.051781,71,79,1
240,2026-04-29T00:44:49.051781,231,234,1
773,2026-04-29T00:44:49.051781,177,300,1
783,2026-04-29T00:44:49.051781,46,46,1
245,2026-04-29T00:44:49.051781,373,540,1
255,2026-04-29T00:44:49.051781,198,200,1
212,2026-04-29T00:44:49.051781,193,193,0
222,2026-04-29T00:44:49.051781,114,375,1
256,2026-04-29T00:44:49.051781,363,366,1
258,2026-04-29T00:44:49.051781,22,80,1
260,2026-04-29T00:44:49.051781,52,52,1
263,2026-04-29T00:44:49.051781,151,151,1
264,2026-04-29T00:44:49.051781,138,149,1
278,2026-04-29T00:44:49.051781,148,148,1
321,2026-04-29T00:44:49.051781,144,146,1
229,2026-04-29T00:44:49.051781,311,842,1
234,2026-04-29T00:44:49.051781,86,120,1
239,2026-04-29T00:44:49.051781,365,566,1
743,2026-04-29T00:44:49.051781,142,274,1
218,2026-04-29T00:44:49.051781,234,399,1
663,2026-04-29T00:44:49.051781,195,250,1
266,2026-04-29T00:44:49.051781,196,285,1
1983,2026-04-29T00:44:49.051781,103,103,1
246,2026-04-29T00:44:49.051781,321,379,1
247,2026-04-29T00:44:49.051781,0,323,1
503,2026-04-29T00:44:49.051781,0,600,1
593,2026-04-29T00:44:49.051781,715,787,1
623,2026-04-29T00:44:49.051781,607,620,1
624,2026-04-29T00:44:49.051781,246,250,1
211,2026-04-29T00:44:49.051781,226,242,1
214,2026-04-29T00:44:49.051781,206,206,1
215,2026-04-29T00:44:49.051781,281,634,1
217,2026-04-29T00:44:49.051781,613,950,1
220,2026-04-29T00:44:49.051781,981,1230,1
226,2026-04-29T00:44:49.051781,333,415,1
227,2026-04-29T00:44:49.051781,1025,1300,1
228,2026-04-29T00:44:49.051781,83,400,1
259,2026-04-29T00:44:49.051781,40,57,1
261,2026-04-29T00:44:49.051781,962,962,1
262,2026-04-29T00:44:49.051781,196,204,1
265,2026-04-29T00:44:49.051781,595,600,1
270,2026-04-29T00:44:49.051781,391,396,1
275,2026-04-29T00:44:49.051781,323,400,1
279,2026-04-29T00:44:49.051781,590,590,1
331,2026-04-29T00:44:49.051781,174,225,1
273,2026-04-29T00:44:49.051781,218,220,1
230,2026-04-29T00:44:49.051781,230,410,1
231,2026-04-29T00:44:49.051781,417,550,1
235,2026-04-29T00:44:49.051781,267,279,1
238,2026-04-29T00:44:49.051781,23,92,1
723,2026-04-29T00:44:49.051781,75,105,1
1575,2026-04-29T00:44:49.051781,0,103,1
1583,2026-04-29T00:44:49.051781,305,639,1
1773,2026-04-29T00:44:49.051781,288,400,1
1753,2026-04-29T00:44:49.051781,92,396,1
245,2026-04-29T00:46:50.518921,375,540,1
623,2026-04-29T00:46:50.518921,607,620,1
643,2026-04-29T00:46:50.518921,867,930,1
211,2026-04-29T00:46:50.518921,226,242,1
216,2026-04-29T00:46:50.518921,224,466,1
220,2026-04-29T00:46:50.518921,981,1230,1
221,2026-04-29T00:46:50.518921,171,399,1
223,2026-04-29T00:46:50.518921,0,270,1
224,2026-04-29T00:46:50.518921,225,338,1
225,2026-04-29T00:46:50.518921,168,361,1
226,2026-04-29T00:46:50.518921,333,415,1
253,2026-04-29T00:46:50.518921,0,767,1
258,2026-04-29T00:46:50.518921,22,80,1
264,2026-04-29T00:46:50.518921,138,149,1
270,2026-04-29T00:46:50.518921,392,396,1
275,2026-04-29T00:46:50.518921,323,400,1
278,2026-04-29T00:46:50.518921,148,148,1
273,2026-04-29T00:46:50.518921,218,220,1
230,2026-04-29T00:46:50.518921,230,410,1
235,2026-04-29T00:46:50.518921,268,279,1
238,2026-04-29T00:46:50.518921,23,92,1
773,2026-04-29T00:46:50.518921,177,300,1
783,2026-04-29T00:46:50.518921,46,46,1
266,2026-04-29T00:46:50.518921,196,285,1
244,2026-04-29T00:46:50.518921,199,211,1
213,2026-04-29T00:46:50.518921,294,300,1
214,2026-04-29T00:46:50.518921,206,206,1
260,2026-04-29T00:46:50.518921,52,52,1
262,2026-04-29T00:46:50.518921,196,204,1
265,2026-04-29T00:46:50.518921,595,600,1
276,2026-04-29T00:46:50.518921,167,168,0
279,2026-04-29T00:46:50.518921,590,590,1
229,2026-04-29T00:46:50.518921,311,842,1
231,2026-04-29T00:46:50.518921,418,550,1
743,2026-04-29T00:46:50.518921,142,274,1
218,2026-04-29T00:46:50.518921,233,399,1
663,2026-04-29T00:46:50.518921,195,250,1
1583,2026-04-29T00:46:50.518921,306,639,1
1753,2026-04-29T00:46:50.518921,92,396,1
246,2026-04-29T00:46:50.518921,321,379,1
247,2026-04-29T00:46:50.518921,0,323,1
503,2026-04-29T00:46:50.518921,0,600,1
593,2026-04-29T00:46:50.518921,716,787,1
255,2026-04-29T00:46:50.518921,198,200,1
624,2026-04-29T00:46:50.518921,246,250,1
212,2026-04-29T00:46:50.518921,193,193,0
215,2026-04-29T00:46:50.518921,280,634,1
217,2026-04-29T00:46:50.518921,613,950,1
219,2026-04-29T00:46:50.518921,70,70,0
222,2026-04-29T00:46:50.518921,114,375,1
227,2026-04-29T00:46:50.518921,1025,1300,1
228,2026-04-29T00:46:50.518921,83,400,1
256,2026-04-29T00:46:50.518921,363,366,1
257,2026-04-29T00:46:50.518921,51,137,1
259,2026-04-29T00:46:50.518921,40,57,1
261,2026-04-29T00:46:50.518921,962,962,1
263,2026-04-29T00:46:50.518921,151,151,1
269,2026-04-29T00:46:50.518921,392,393,0
277,2026-04-29T00:46:50.518921,209,218,1
321,2026-04-29T00:46:50.518921,144,146,1
331,2026-04-29T00:46:50.518921,174,225,1
451,2026-04-29T00:46:50.518921,144,399,1
233,2026-04-29T00:46:50.518921,281,415,1
234,2026-04-29T00:46:50.518921,86,120,1
237,2026-04-29T00:46:50.518921,71,79,1
239,2026-04-29T00:46:50.518921,364,566,1
240,2026-04-29T00:46:50.518921,231,234,1
723,2026-04-29T00:46:50.518921,75,105,1
1575,2026-04-29T00:46:50.518921,0,103,1
1983,2026-04-29T00:46:50.518921,103,103,1
1773,2026-04-29T00:46:50.518921,288,400,1
245,2026-04-29T00:47:05.298444,375,540,1
623,2026-04-29T00:47:05.298444,607,620,1
643,2026-04-29T00:47:05.298444,867,930,1
211,2026-04-29T00:47:05.298444,226,242,1
216,2026-04-29T00:47:05.298444,224,466,1
220,2026-04-29T00:47:05.298444,981,1230,1
221,2026-04-29T00:47:05.298444,171,399,1
223,2026-04-29T00:47:05.298444,0,270,1
224,2026-04-29T00:47:05.298444,225,338,1
225,2026-04-29T00:47:05.298444,168,361,1
226,2026-04-29T00:47:05.298444,333,415,1
253,2026-04-29T00:47:05.298444,0,767,1
258,2026-04-29T00:47:05.298444,22,80,1
264,2026-04-29T00:47:05.298444,138,149,1
270,2026-04-29T00:47:05.298444,392,396,1
275,2026-04-29T00:47:05.298444,323,400,1
278,2026-04-29T00:47:05.298444,148,148,1
273,2026-04-29T00:47:05.298444,218,220,1
230,2026-04-29T00:47:05.298444,230,410,1
235,2026-04-29T00:47:05.298444,268,279,1
238,2026-04-29T00:47:05.298444,23,92,1
773,2026-04-29T00:47:05.298444,177,300,1
783,2026-04-29T00:47:05.298444,46,46,1
266,2026-04-29T00:47:05.298444,196,285,1
244,2026-04-29T00:47:05.298444,199,211,1
213,2026-04-29T00:47:05.298444,294,300,1
214,2026-04-29T00:47:05.298444,206,206,1
260,2026-04-29T00:47:05.298444,52,52,1
262,2026-04-29T00:47:05.298444,196,204,1
265,2026-04-29T00:47:05.298444,595,600,1
276,2026-04-29T00:47:05.298444,167,168,0
279,2026-04-29T00:47:05.298444,590,590,1
229,2026-04-29T00:47:05.298444,311,842,1
231,2026-04-29T00:47:05.298444,418,550,1
743,2026-04-29T00:47:05.298444,142,274,1
218,2026-04-29T00:47:05.298444,233,399,1
663,2026-04-29T00:47:05.298444,195,250,1
1583,2026-04-29T00:47:05.298444,306,639,1
1753,2026-04-29T00:47:05.298444,92,396,1
246,2026-04-29T00:47:05.298444,321,379,1
247,2026-04-29T00:47:05.298444,0,323,1
503,2026-04-29T00:47:05.298444,0,600,1
593,2026-04-29T00:47:05.298444,716,787,1
255,2026-04-29T00:47:05.298444,198,200,1
624,2026-04-29T00:47:05.298444,246,250,1
212,2026-04-29T00:47:05.298444,193,193,0
215,2026-04-29T00:47:05.298444,280,634,1
217,2026-04-29T00:47:05.298444,613,950,1
219,2026-04-29T00:47:05.298444,70,70,0
222,2026-04-29T00:47:05.298444,114,375,1
227,2026-04-29T00:47:05.298444,1025,1300,1
228,2026-04-29T00:47:05.298444,83,400,1
256,2026-04-29T00:47:05.298444,363,366,1
257,2026-04-29T00:47:05.298444,51,137,1
259,2026-04-29T00:47:05.298444,40,57,1
261,2026-04-29T00:47:05.298444,962,962,1
263,2026-04-29T00:47:05.298444,151,151,1
269,2026-04-29T00:47:05.298444,392,393,0
277,2026-04-29T00:47:05.298444,209,218,1
321,2026-04-29T00:47:05.298444,144,146,1
331,2026-04-29T00:47:05.298444,174,225,1
451,2026-04-29T00:47:05.298444,144,399,1
233,2026-04-29T00:47:05.298444,281,415,1
234,2026-04-29T00:47:05.298444,86,120,1
237,2026-04-29T00:47:05.298444,71,79,1
239,2026-04-29T00:47:05.298444,364,566,1
240,2026-04-29T00:47:05.298444,231,234,1
723,2026-04-29T00:47:05.298444,75,105,1
1575,2026-04-29T00:47:05.298444,0,103,1
1983,2026-04-29T00:47:05.298444,103,103,1
1773,2026-04-29T00:47:05.298444,288,400,1
245,2026-04-29T00:47:07.880282,375,540,1
623,2026-04-29T00:47:07.880282,607,620,1
643,2026-04-29T00:47:07.880282,867,930,1
211,2026-04-29T00:47:07.880282,226,242,1
216,2026-04-29T00:47:07.880282,224,466,1
220,2026-04-29T00:47:07.880282,981,1230,1
221,2026-04-29T00:47:07.880282,171,399,1
223,2026-04-29T00:47:07.880282,0,270,1
224,2026-04-29T00:47:07.880282,225,338,1
225,2026-04-29T00:47:07.880282,168,361,1
226,2026-04-29T00:47:07.880282,333,415,1
253,2026-04-29T00:47:07.880282,0,767,1
258,2026-04-29T00:47:07.880282,22,80,1
264,2026-04-29T00:47:07.880282,138,149,1
270,2026-04-29T00:47:07.880282,392,396,1
275,2026-04-29T00:47:07.880282,323,400,1
278,2026-04-29T00:47:07.880282,148,148,1
273,2026-04-29T00:47:07.880282,218,220,1
230,2026-04-29T00:47:07.880282,230,410,1
235,2026-04-29T00:47:07.880282,268,279,1
238,2026-04-29T00:47:07.880282,23,92,1
773,2026-04-29T00:47:07.880282,177,300,1
783,2026-04-29T00:47:07.880282,46,46,1
266,2026-04-29T00:47:07.880282,196,285,1
244,2026-04-29T00:47:07.880282,199,211,1
213,2026-04-29T00:47:07.880282,294,300,1
214,2026-04-29T00:47:07.880282,206,206,1
260,2026-04-29T00:47:07.880282,52,52,1
262,2026-04-29T00:47:07.880282,196,204,1
265,2026-04-29T00:47:07.880282,595,600,1
276,2026-04-29T00:47:07.880282,167,168,0
279,2026-04-29T00:47:07.880282,590,590,1
229,2026-04-29T00:47:07.880282,311,842,1
231,2026-04-29T00:47:07.880282,418,550,1
743,2026-04-29T00:47:07.880282,142,274,1
218,2026-04-29T00:47:07.880282,233,399,1
663,2026-04-29T00:47:07.880282,195,250,1
1583,2026-04-29T00:47:07.880282,306,639,1
1753,2026-04-29T00:47:07.880282,92,396,1
246,2026-04-29T00:47:07.880282,321,379,1
247,2026-04-29T00:47:07.880282,0,323,1
503,2026-04-29T00:47:07.880282,0,600,1
593,2026-04-29T00:47:07.880282,716,787,1
255,2026-04-29T00:47:07.880282,198,200,1
624,2026-04-29T00:47:07.880282,246,250,1
212,2026-04-29T00:47:07.880282,193,193,0
215,2026-04-29T00:47:07.880282,280,634,1
217,2026-04-29T00:47:07.880282,613,950,1
219,2026-04-29T00:47:07.880282,70,70,0
222,2026-04-29T00:47:07.880282,114,375,1
227,2026-04-29T00:47:07.880282,1025,1300,1
228,2026-04-29T00:47:07.880282,83,400,1
256,2026-04-29T00:47:07.880282,363,366,1
257,2026-04-29T00:47:07.880282,51,137,1
259,2026-04-29T00:47:07.880282,40,57,1
261,2026-04-29T00:47:07.880282,962,962,1
263,2026-04-29T00:47:07.880282,151,151,1
269,2026-04-29T00:47:07.880282,392,393,0
277,2026-04-29T00:47:07.880282,209,218,1
321,2026-04-29T00:47:07.880282,144,146,1
331,2026-04-29T00:47:07.880282,174,225,1
451,2026-04-29T00:47:07.880282,144,399,1
233,2026-04-29T00:47:07.880282,281,415,1
234,2026-04-29T00:47:07.880282,86,120,1
237,2026-04-29T00:47:07.880282,71,79,1
239,2026-04-29T00:47:07.880282,364,566,1
240,2026-04-29T00:47:07.880282,231,234,1
723,2026-04-29T00:47:07.880282,75,105,1
1575,2026-04-29T00:47:07.880282,0,103,1
1983,2026-04-29T00:47:07.880282,103,103,1
1773,2026-04-29T00:47:07.880282,288,400,1
245,2026-04-29T00:47:09.782595,375,540,1
623,2026-04-29T00:47:09.782595,607,620,1
643,2026-04-29T00:47:09.782595,867,930,1
211,2026-04-29T00:47:09.782595,226,242,1
216,2026-04-29T00:47:09.782595,224,466,1
220,2026-04-29T00:47:09.782595,981,1230,1
221,2026-04-29T00:47:09.782595,171,399,1
223,2026-04-29T00:47:09.782595,0,270,1
224,2026-04-29T00:47:09.782595,225,338,1
225,2026-04-29T00:47:09.782595,168,361,1
226,2026-04-29T00:47:09.782595,333,415,1
253,2026-04-29T00:47:09.782595,0,767,1
258,2026-04-29T00:47:09.782595,22,80,1
264,2026-04-29T00:47:09.782595,138,149,1
270,2026-04-29T00:47:09.782595,392,396,1
275,2026-04-29T00:47:09.782595,323,400,1
278,2026-04-29T00:47:09.782595,148,148,1
273,2026-04-29T00:47:09.782595,218,220,1
230,2026-04-29T00:47:09.782595,230,410,1
235,2026-04-29T00:47:09.782595,268,279,1
238,2026-04-29T00:47:09.782595,23,92,1
773,2026-04-29T00:47:09.782595,177,300,1
783,2026-04-29T00:47:09.782595,46,46,1
266,2026-04-29T00:47:09.782595,196,285,1
244,2026-04-29T00:47:09.782595,199,211,1
213,2026-04-29T00:47:09.782595,294,300,1
214,2026-04-29T00:47:09.782595,206,206,1
260,2026-04-29T00:47:09.782595,52,52,1
262,2026-04-29T00:47:09.782595,196,204,1
265,2026-04-29T00:47:09.782595,595,600,1
276,2026-04-29T00:47:09.782595,167,168,0
279,2026-04-29T00:47:09.782595,590,590,1
229,2026-04-29T00:47:09.782595,311,842,1
231,2026-04-29T00:47:09.782595,418,550,1
743,2026-04-29T00:47:09.782595,142,274,1
218,2026-04-29T00:47:09.782595,233,399,1
663,2026-04-29T00:47:09.782595,195,250,1
1583,2026-04-29T00:47:09.782595,306,639,1
1753,2026-04-29T00:47:09.782595,92,396,1
246,2026-04-29T00:47:09.782595,321,379,1
247,2026-04-29T00:47:09.782595,0,323,1
503,2026-04-29T00:47:09.782595,0,600,1
593,2026-04-29T00:47:09.782595,716,787,1
255,2026-04-29T00:47:09.782595,198,200,1
624,2026-04-29T00:47:09.782595,246,250,1
212,2026-04-29T00:47:09.782595,193,193,0
215,2026-04-29T00:47:09.782595,280,634,1
217,2026-04-29T00:47:09.782595,613,950,1
219,2026-04-29T00:47:09.782595,70,70,0
222,2026-04-29T00:47:09.782595,114,375,1
227,2026-04-29T00:47:09.782595,1025,1300,1
228,2026-04-29T00:47:09.782595,83,400,1
256,2026-04-29T00:47:09.782595,363,366,1
257,2026-04-29T00:47:09.782595,51,137,1
259,2026-04-29T00:47:09.782595,40,57,1
261,2026-04-29T00:47:09.782595,962,962,1
263,2026-04-29T00:47:09.782595,151,151,1
269,2026-04-29T00:47:09.782595,392,393,0
