episode,expected_action,optimal_action,car_time,train_time,time_difference,car_faster,traffic,dist_to_station,dist_to_dest,reward_received
410,0,Car,8.401520221459037,60.274425486402635,51.8729052649436,1,0.4871627001943948,1.884715400388789,2.479443439668514,0.860612189105737
411,0,Car,29.254391687430967,75.14467441809592,45.89028273066495,1,0.34829743575445715,1.8481868715089136,13.07892529452019,0.6106924154776019
412,0,Car,15.761181052344302,43.90522018134864,28.144039129004337,1,0.5034112474870804,1.7096593299827743,4.676814778069517,0.6410180614686951
413,0,Car,20.17846974391591,52.24620438243278,32.06773463851687,1,0.31558739392589225,1.9057103130863056,9.54334111378462,0.6137811352531343
414,0,Car,11.253588955616218,141.53651064067952,130.28292168506331,1,0.3315376729357334,1.7445881278286222,4.974475897717473,0.9204898516667135
415,0,Car,23.59490256547675,39.33128690284106,15.736384337364306,1,0.5750579248714005,1.622767549228402,7.875062525808465,0.40009838417536253
416,0,Car,28.217698868480475,83.20081587483031,54.983117006349836,1,0.30648488120556344,1.8275896832148344,14.757122676909812,0.6608482913084411
417,0,Car,12.719676242739329,17.78832276126373,5.0686465185244,1,0.22479383506764322,1.5004531168921427,6.149534029842909,0.2849423515949465
418,0,Car,37.118143731830834,68.37825718181026,31.26011344997942,1,0.1903061940764822,1.5101437763059316,21.03060807508062,0.45716452478252295
419,0,Car,38.40892596300074,43.0506718725196,4.6417459095188605,1,0.5962122834627122,1.8413320892338993,5.137443319461946,0.10782052190181522
420,0,Car,46.25665543883623,117.45216324156988,71.19550780273364,1,0.6429446642088122,1.901515328417625,8.453314102164976,0.6061659984610261
421,0,Car,35.031999755350455,133.86272715745952,98.83072740210906,1,0.2562474667983248,1.4092669335966495,20.010480366917314,0.7382990732428217
422,0,Car,15.220846853544257,28.724727666312322,13.503880812768065,1,0.22857595246878107,1.9468711748959349,7.032724654673636,0.47011344962567203
423,0,Car,14.666529440297987,52.04593617084872,37.379406730550734,1,0.2480843416422143,1.8548494555229527,7.8385114763418855,0.7182002953669069
424,0,Car,21.63847817088136,76.9641957988123,55.32571762793094,1,0.42529142488336424,0.4380972832555763,9.34416947768653,0.7188500711753649
425,0,Car,18.164024248936233,48.16767938556544,30.00365513662921,1,0.1924748207366564,1.6499964276488754,10.001444154948317,0.622900158765392
426,0,Car,12.099064519579386,12.592640221856273,0.4935757022768872,1,0.3854871293500936,1.4704932587001878,5.117822031078401,0.039195569283415096
427,0,Car,20.559135221689637,27.339480084445583,6.780344862755946,1,0.47496059157246684,1.7477609157246636,5.065881886367052,0.24800562563051554
428,0,Car,24.524575858143223,59.17258964688377,34.64801378874055,1,0.28016029155495537,1.80445819436997,14.337340256463861,0.5855416164055823
429,0,Car,28.130647846678386,68.74813580426756,40.61748795758918,1,0.2382728739444737,1.836136747888947,8.733654181431254,0.5908158451486016
430,0,Car,17.53548692168258,42.46293333717993,24.927446415497354,1,0.20014720251443477,1.4436601350096239,9.234050946565473,0.5870401419882889
431,0,Car,27.45805118827609,75.7561495855993,48.298098397323216,1,0.2161535042909123,1.3677380257454734,15.41508909028672,0.6375469009647811
432,0,Car,9.23147161609588,9.593708972263377,0.36223735616749764,1,0.6094339292892884,0.3523979528595254,2.1291093319978747,0.037757801202305756
433,0,Car,18.25029092649389,57.67712680111608,39.42683587462219,1,0.2596445271586528,1.7795900543173053,9.438005178465176,0.6835783621915658
434,0,Car,7.247751377243228,49.74372552276389,42.49597414552066,1,0.2396814033947703,1.2388452689298473,3.3607385537399077,0.8542981792964726
435,0,Car,26.41447277020941,936.3475832812455,909.9331105110361,1,0.26766875206139923,1.3952960027485324,10.291536419301837,0.9717898852500424
436,0,Car,6.035946180769905,40.865514704135904,34.829568523366,1,0.2112290580098834,1.4864640773465112,3.173672644221206,0.8522973165890647
437,0,Car,26.621708708404,65.91320573450136,39.29149702609736,1,0.3632021517256195,1.7974757379349857,12.343049368536642,0.5961096352127623
438,0,Car,15.775702953085645,71.71532659023717,55.93962363715153,1,0.4116298785967517,1.684356514387006,6.376564747748632,0.780023271131094
439,0,Car,7.193994885940677,24.023338223578364,16.829343337637688,1,0.2274784224025565,1.5734778448051139,2.790952331663557,0.7005414143951096
440,1,Train,40.426823851205796,32.0787233559772,8.348100495228593,0,0.5927804865949784,1.7154426577299853,14.336884962984778,-0.20649904444520434
441,1,Train,29.057521472107922,26.773718230432067,2.283803241675855,0,0.7440712161527128,1.9822950087126587,6.750089270581733,-0.07859594094658277
442,0,Car,39.19867702148728,113.50593778635084,74.30726076486357,1,0.3010528970248239,1.8633205980165495,21.23387749383127,0.6546552736714983
443,0,Car,54.69913619649315,54.829474104256775,0.13033790776362508,1,0.6450996797985765,1.9835093595971527,17.831909330625518,0.002377150426717408
444,0,Car,10.697499116777367,41.06216618049533,30.364667063717967,1,0.26139019647931266,0.714659797652875,5.481659488080639,0.7394803997978384
445,0,Car,24.418090863897227,70.35902566971708,45.94093480581986,1,0.464346502069731,1.8990290137982067,7.611109511583064,0.6529501278411405
446,0,Car,35.504857438985226,59.55231944882048,24.04746200983525,1,0.6857375738114608,1.6262010984152817,9.749240552441123,0.40380395310214146
447,0,Car,26.439530585306642,73.40468989077212,46.96515930546548,1,0.2958391302143685,1.938585260428737,14.139955611961511,0.6398114258823343
448,0,Car,27.279801348448853,72.3067749569102,45.02697360846135,1,0.20586197142085833,0.01312898094723891,6.534400093227769,0.6227213651181965
449,0,Car,13.84950705528295,16.417653535446576,2.568146480163625,1,0.34250723149703977,1.788521746986184,5.255808484794086,0.1564259152270976
450,0,Car,8.496806357462367,19.853930733482102,11.357124376019735,1,0.5464596051138761,0.3534010700759173,2.13010796300024,0.5720340484953357
451,0,Car,47.18884158703814,53.136194384650366,5.947352797612226,1,0.8041543447046815,1.7950441262729089,11.747992833758994,0.11192658538094813
452,0,Car,25.454855077552725,42.81420992589223,17.359354848339503,1,0.22642322375755702,1.182819482505038,13.847777694752935,0.4054577879257162
453,0,Car,19.484004748515755,116.9933917248036,97.50938697628784,1,0.7825448685956711,1.9554492457304473,5.6990852803370515,0.8334606385773754
454,0,Car,12.09700658559795,71.5525055360615,59.45549895046355,1,0.29634622471524696,0.9050898164768316,6.47608345321367,0.8309352482492562
455,0,Car,27.08832024941903,37.15437189889206,10.066051649473028,1,0.3161353392504086,1.4585782735035393,12.394002545419207,0.2709250926611196
456,0,Car,38.75316004450209,78.42406295171166,39.67090290720957,1,0.7323041920462369,1.6736298454566325,11.451405727899344,0.5058511560620914
457,0,Car,21.684158598474664,61.84052110878915,40.15636251031448,1,0.6422203418615897,1.22758456124106,8.008995688148762,0.64935355961299
458,0,Car,12.269086139237475,30.21878227792282,17.949696138685347,1,0.26394844223076835,1.9222822948205118,6.179449810825418,0.5939913783951183
459,0,Car,21.072880375211987,27.760748428762618,6.6878680535506305,1,0.2644639398973915,0.840455959931594,7.260045464967843,0.24091094196226356
460,0,Car,11.949683822694404,15.382996053408998,3.433312230714595,1,0.31673317340664153,1.519551115604427,5.8784436631514465,0.22318878707335718
461,0,Car,14.310724778852526,162.8810796261286,148.5703548472761,1,0.5418073573061453,1.647582572299439,4.2596007611149584,0.9121400422215961
462,0,Car,15.862980322406258,51.4256769436121,35.562696621205845,1,0.6353310473929308,1.7249661895717232,3.5836609790143705,0.6915357995228745
463,0,Car,26.71081600244965,77.14901719910094,50.43820119665129,1,0.5543676951577988,1.9946675204207966,7.778016879053436,0.6537763283034936
464,0,Car,39.56875665885844,52.737558725307956,13.168802066449516,1,0.31337326139604776,1.551987091168385,19.859226808291943,0.24970443048077626
465,0,Car,8.652405849511489,39.491907960357025,30.839502110845537,1,0.4298446439725599,1.6430867626483727,4.09532190050765,0.7809068668397335
466,0,Car,26.970972209286295,80.70797528928955,53.737003080003255,1,0.288229163609137,1.4340318848121822,9.707123865665112,0.6658202350807144
467,0,Car,19.32999734270911,108.069060641369,88.7390632986599,1,0.19641118470295077,1.7356421293726847,3.9410633652816602,0.8211329197460466
468,0,Car,27.13067603334595,35.35813522441302,8.22745919106707,1,0.2832724858103953,1.8810569905402637,13.71160879862536,0.2326892846256898
469,0,Car,24.570834047535207,25.482360455223343,0.911526407688136,1,0.19866639650796353,1.0833439310053092,13.554723138143073,0.03577087802716849
470,1,Train,51.300134631132245,35.80731896976428,15.492815661367963,0,0.5985284056210214,1.9565668112420427,17.292958413115354,-0.3020034113510088
471,0,Car,35.810083499506185,92.98342677368298,57.173343274176794,1,0.3158254678333465,1.7262628927778199,19.255844084112958,0.6148767071505534
472,0,Car,26.222177668272902,48.420434917583364,22.198257249310462,1,0.287284533750064,1.360018378333419,10.378913206605024,0.45844811776462174
473,0,Car,28.39368755986095,130.66386175636774,102.27017419650679,1,0.23524934673398634,1.465348257957296,14.61491921837466,0.7826967060501928
474,0,Car,43.89370750205693,67.69665716215387,23.802949660096942,1,0.7242398326931357,1.8488138871816961,11.110405719786991,0.35161189130922244
475,0,Car,4.577885687265941,50.09658523822313,45.51869955095719,1,0.33599945786349883,1.6144866104846658,1.6745531876722415,0.9086188077391537
476,1,Train,41.59393108680103,41.593292988922684,0.0006380978783440128,0,0.4638838733043936,1.9851624932175769,16.86027373438641,-1.534112938285124e-05
477,0,Car,18.8510161453329,70.59935109621078,51.74833495087788,1,0.1833194908446195,0.7777596605630802,10.952126096801907,0.7329859856694253
478,0,Car,29.638210292916238,52.96176869467877,23.32355840176253,1,0.2854135685840349,0.0,15.821152834661317,0.4403848092049448
479,0,Car,27.70739402683571,989.3689897869984,961.6615957601628,1,0.3302657234629038,1.782366815641936,10.611378482349664,0.9719948832914191
480,0,Car,44.27078648715018,68.57826037256478,24.307473885414602,1,0.2729185105497207,1.8499084036648092,23.481865346909405,0.3544486802867192
481,0,Car,80.80971323783366,109.17003575638637,28.360322518552707,1,0.7778834131273951,1.849914870012775,21.98388538233446,0.2597811965715478
482,0,Car,5.857440523531162,55.54226421999154,49.68482369646038,1,0.4448745393052713,1.3217436928701807,2.337881792555756,0.8945408401009538
483,0,Car,25.3953338130961,71.91252872363974,46.51719491054364,1,0.311129175324939,1.718620116883292,14.17577094434414,0.6468580056377865
484,0,Car,18.412022904354338,25.169035348699122,6.7570124443447845,1,0.6217338632430054,1.9603985441433516,5.993058295769007,0.268465292798519
485,0,Car,18.12179004836021,74.54680860617027,56.42501855781006,1,0.41517924224770886,1.6266401408256965,6.4961210800507185,0.7569072320171697
486,0,Car,27.306365067239906,114.50211075072389,87.19574568348398,1,0.33323874531241826,1.4859734906248363,8.14445136602005,0.7615208585395682
487,0,Car,16.122729521380524,35.61322678381091,19.490497262430384,1,0.34348668408669436,1.5224519469556461,6.688120005012693,0.5472825414205486
488,0,Car,12.878325557697691,48.04525701664299,35.1669314589453,1,0.38301236639990077,1.5272122213330037,4.7832805412211705,0.7319542789991401
489,0,Car,8.814278406127581,65.55832348112104,56.74404507499345,1,0.3811996686335262,0.0,4.1854952560811265,0.8655505824723255
490,0,Car,23.673598276912003,44.9379829282526,21.2643846513406,1,0.4373019988362494,1.616250330229998,9.607032189846526,0.4731940168585457
491,0,Car,13.571462017840654,41.42311542268368,27.851653404843027,1,0.4320651684094533,1.7035141122729685,6.007658842181504,0.6723698379671174
492,0,Car,38.80893478413975,95.68396055544893,56.87502577130918,1,0.632977138300994,1.597856659611928,11.951853517490937,0.594405012513566
493,0,Car,12.302200932577117,33.49278172281636,21.190580790239245,1,0.3711287265379556,1.858517541535761,5.342464497267349,0.6326909769875442
494,0,Car,27.37167599455077,42.18378793496485,14.812111940414077,1,0.648805684998023,1.6229762199762774,8.191156927950642,0.3511328087285583
495,0,Car,40.01779039005464,82.04803928979834,42.0302488997437,1,0.6679556823859859,1.7618363647719708,13.15613055456343,0.5122639037270649
496,0,Car,56.27552419215595,113.21533297506662,56.93980878291067,1,0.5356542506341799,1.7490825021139325,21.87797535245918,0.502933721843582
497,0,Car,21.256302747465007,66.47821576595247,45.22191301848746,1,0.25134278984469266,0.9310245265631286,11.547133184095603,0.6802516056943928
498,1,Train,26.735771963081962,22.776036023333525,3.9597359397484375,0,0.3139996468194261,0.0,13.139568211789243,-0.14810628790581515
499,0,Car,31.499164266195926,112.46050660859714,80.96134234240122,1,0.37627305704311875,1.6819805995345547,8.57545855976952,0.7199091021719802
