id,lat,lon,name,capacity,type,source
1104096612,44.9049259,-0.6394205,Parking_1104096612,,way,osm
1104096613,44.9053652,-0.6368425,Parking_1104096613,,way,osm
1104096615,44.9047212,-0.6364424,Parking_1104096615,,way,osm
1104102057,44.9067639,-0.6394483,Parking_1104102057,,way,osm
1104102058,44.9063766,-0.6396144,Parking_1104102058,,way,osm
1104102059,44.9061622,-0.6390285,Parking_1104102059,,way,osm
1104102060,44.9067785,-0.6392755,Parking_1104102060,,way,osm
1104102061,44.906514,-0.6394093,Parking_1104102061,,way,osm
1104102062,44.9062101,-0.6394007,Parking_1104102062,,way,osm
1104144090,44.9190874,-0.6313935,Parking_1104144090,,way,osm
1104144091,44.9183514,-0.6316382,Parking_1104144091,,way,osm
1104144098,44.9195902,-0.6337015,Parking_1104144098,,way,osm
1104144834,44.919906,-0.6329015,Parking_1104144834,,way,osm
1104441885,44.9101818,-0.634755,Parking_1104441885,,way,osm
1104451173,44.9098475,-0.6338078,Parking_1104451173,,way,osm
1104464259,44.9077401,-0.6293436,Parking_1104464259,,way,osm
1104464260,44.9074804,-0.6292116,Parking_1104464260,,way,osm
1104464261,44.9072072,-0.6287924,Parking_1104464261,,way,osm
1104482046,44.9072901,-0.6256255,Parking_1104482046,,way,osm
1104482047,44.9070508,-0.6257349,Parking_1104482047,,way,osm
1104482048,44.9070623,-0.625619,Parking_1104482048,,way,osm
1104482049,44.906726,-0.625769,Parking_1104482049,,way,osm
1104501819,44.9181735,-0.6273768,Parking_1104501819,,way,osm
1104501822,44.9190433,-0.6272345,Parking_1104501822,,way,osm
1104512714,44.9111596,-0.6270327,Parking_1104512714,,way,osm
1104512715,44.9112068,-0.6286022,Parking_1104512715,,way,osm
1104785998,44.9234893,-0.6226753,Parking_1104785998,,way,osm
1104785999,44.9232101,-0.6228752,Parking_1104785999,,way,osm
1104960162,44.7565209,-0.5728475,Parking_1104960162,,way,osm
1104960165,44.7867607,-0.6346208,Parking_1104960165,,way,osm
1105012343,44.9077769,-0.6379723,Parking_1105012343,,way,osm
1105292595,44.9109232,-0.6372315,Parking_1105292595,,way,osm
1105292597,44.9112006,-0.6370174,Parking_1105292597,,way,osm
1105348563,44.8731047,-0.5056907,Parking_1105348563,,way,osm
1105352011,44.9292972,-0.4962083,Parking_1105352011,,way,osm
1106017422,44.9103202,-0.6298531,Parking_1106017422,,way,osm
1107050139,44.824132,-0.590204,Parking_1107050139,21.0,way,osm
1111776387,44.8544761,-0.5207751,Parking_1111776387,,way,osm
1115716015,44.7865609,-0.5786268,Parking_1115716015,,way,osm
1115716016,44.7877218,-0.5783152,Parking_1115716016,9.0,way,osm
1115716017,44.7875305,-0.5786271,Parking_1115716017,,way,osm
1115716018,44.788072,-0.5786611,Parking_1115716018,,way,osm
1118667744,44.8716127,-0.6817298,Parking_1118667744,,way,osm
1120459536,44.8839411,-0.7385171,Parking_1120459536,,way,osm
1120459537,44.8837854,-0.7390297,Parking_1120459537,,way,osm
1120459540,44.8845089,-0.73716,Parking_1120459540,,way,osm
1121000587,44.920638,-0.6210765,Parking_1121000587,,way,osm
1121000595,44.9222599,-0.6199888,Parking_1121000595,,way,osm
1121000598,44.921932,-0.6204623,Parking_1121000598,,way,osm
1121000600,44.9218412,-0.6202919,Parking_1121000600,,way,osm
1121000601,44.9218013,-0.6199908,Parking_1121000601,,way,osm
1121000602,44.9222779,-0.6185437,Parking_1121000602,,way,osm
1121000603,44.9222396,-0.6173684,Parking_1121000603,,way,osm
1121000607,44.9230339,-0.6180127,Parking_1121000607,,way,osm
1121013926,44.9301358,-0.6056832,Parking_1121013926,,way,osm
1121013927,44.9307486,-0.6060028,Parking_1121013927,,way,osm
1121013941,44.9236976,-0.6171726,Parking_1121013941,,way,osm
1121013953,44.9248535,-0.6117124,Parking_1121013953,,way,osm
1121013957,44.9252674,-0.607747,Parking_1121013957,,way,osm
1121063120,44.9219923,-0.619718,Parking_1121063120,,way,osm
1121074340,44.9261865,-0.6159674,Stationnement Poids Lourds,,way,osm
1121074341,44.9260431,-0.6154003,Parking_1121074341,,way,osm
1121074343,44.926479,-0.6143113,Parking_1121074343,,way,osm
1121074348,44.927232,-0.6090292,Parking_1121074348,,way,osm
1121074349,44.9273383,-0.6078893,Parking_1121074349,,way,osm
1121074350,44.9266717,-0.6083868,Parking_1121074350,,way,osm
1121160868,44.9275784,-0.6192568,Parking_1121160868,,way,osm
1121472898,44.9309714,-0.6117786,Parking_1121472898,,way,osm
1121924493,44.9206324,-0.6157642,Parking_1121924493,,way,osm
1122139102,44.9242412,-0.6230764,Parking_1122139102,,way,osm
1122257686,44.8388506,-0.5878971,Parking_1122257686,,way,osm
1122958648,44.895586,-0.5020071,Parking_1122958648,,way,osm
1122958971,44.9266212,-0.6160376,Parking_1122958971,,way,osm
1123129016,44.7744641,-0.5308327,Parking_1123129016,,way,osm
1123129017,44.7747375,-0.5314191,Parking_1123129017,,way,osm
1123135201,44.9063159,-0.6283764,Parking_1123135201,,way,osm
1123850963,44.8883109,-0.6213737,Parking_1123850963,,way,osm
1131164784,44.7787683,-0.5719106,Parking_1131164784,12.0,way,osm
1136920536,44.7548522,-0.5800083,Parking_1136920536,,way,osm
1141813657,44.8358136,-0.6789414,Parking_1141813657,,way,osm
1143853792,44.8322636,-0.6938555,Parking_1143853792,,way,osm
1144896677,44.8910373,-0.5174574,Parking_1144896677,,way,osm
1147992245,44.8350903,-0.5486834,Parking_1147992245,,way,osm
1148243957,44.7921444,-0.6264458,Parking_1148243957,,way,osm
1148551623,44.8129305,-0.6781986,Parking_1148551623,,way,osm
1148551654,44.8139328,-0.6763361,Parking_1148551654,,way,osm
1148551666,44.8115105,-0.6773456,Parking_1148551666,,way,osm
1148551712,44.8125052,-0.6786938,Parking_1148551712,,way,osm
1150795317,44.8521697,-0.5032944,Parking_1150795317,,way,osm
1151032748,44.9247642,-0.6235723,Parking_1151032748,,way,osm
1151032753,44.9262049,-0.6214023,Parking_1151032753,,way,osm
1151032754,44.9258241,-0.6215727,Parking_1151032754,,way,osm
1151032755,44.9252525,-0.6219052,Parking_1151032755,,way,osm
1151032763,44.9252269,-0.6232759,Parking_1151032763,,way,osm
1155595255,44.822686,-0.583851,Parking_1155595255,,way,osm
1156352260,44.8121802,-0.700882,SRM Automobile,,way,osm
1157969659,44.7998777,-0.6343186,Parking_1157969659,,way,osm
1158477760,44.9318772,-0.611029,Parking_1158477760,,way,osm
1158477781,44.8941875,-0.6086048,Parking_1158477781,,way,osm
1162059631,44.7633585,-0.55846,Parking_1162059631,,way,osm
1163849123,44.8490134,-0.6795537,Parking_1163849123,,way,osm
1163849124,44.8484402,-0.6799243,Parking_1163849124,,way,osm
1164671819,44.896807,-0.5029336,Parking_1164671819,,way,osm
1164707958,44.91745,-0.4817912,Parking_1164707958,,way,osm
1164707959,44.9178221,-0.4817149,Parking_1164707959,,way,osm
1164807704,44.9267155,-0.4856988,Parking_1164807704,,way,osm
1165424834,44.9581138,-0.628576,Parking_1165424834,,way,osm
1165683023,44.8046866,-0.6081507,Parking_1165683023,,way,osm
1166319933,44.8297415,-0.5727155,Parking_1166319933,,way,osm
1166319936,44.8290625,-0.5733219,Parking_1166319936,,way,osm
1166326729,44.8289507,-0.5713708,Parking_1166326729,,way,osm
1174950495,44.8450705,-0.6124391,Parking_1174950495,,way,osm
1174950496,44.8453078,-0.6124996,Parking_1174950496,,way,osm
1174950497,44.8451592,-0.6122461,Parking_1174950497,1.0,way,osm
1174950498,44.8452974,-0.6121668,Parking_1174950498,,way,osm
1175019988,44.8569862,-0.5121453,Parking_1175019988,,way,osm
1176161569,44.8075957,-0.6103664,Parking_1176161569,,way,osm
1176601322,44.9119389,-0.720219,Parking_1176601322,,way,osm
1177213726,44.8844378,-0.6180104,Parking_1177213726,,way,osm
1177235502,44.8832702,-0.7071946,Parking_1177235502,,way,osm
1182480222,44.9468778,-0.6190718,Parking_1182480222,7.0,way,osm
1182480223,44.9466887,-0.6191047,Parking_1182480223,4.0,way,osm
1182480224,44.9465849,-0.6190216,Parking_1182480224,32.0,way,osm
1182480225,44.9461077,-0.6191528,Parking_1182480225,12.0,way,osm
1182480226,44.9461233,-0.6192724,Parking_1182480226,12.0,way,osm
1184937836,44.8605718,-0.5153271,Parking_1184937836,,way,osm
1188468999,44.7636107,-0.5436271,Parking_1188468999,,way,osm
1189393090,44.8646146,-0.7281616,Parking_1189393090,19.0,way,osm
1189393091,44.8649174,-0.7280405,Parking_1189393091,8.0,way,osm
1189393092,44.8648589,-0.727816,Parking_1189393092,3.0,way,osm
1189393093,44.8648156,-0.7276354,Parking_1189393093,4.0,way,osm
1189393094,44.8646193,-0.7256259,Parking_1189393094,40.0,way,osm
1189393877,44.8659457,-0.7282295,Parking_1189393877,8.0,way,osm
1189827321,44.7698765,-0.6109416,Parking_1189827321,,way,osm
1190266939,44.8582035,-0.6950547,Parking_1190266939,5.0,way,osm
1192042740,44.8522509,-0.51197,Parking_1192042740,,way,osm
1192510220,44.8604053,-0.5432311,Parking_1192510220,,way,osm
1192946778,44.8383234,-0.5586623,Parking_1192946778,,way,osm
1193397156,44.907876,-0.6380391,Parking_1193397156,,way,osm
1193397157,44.9077364,-0.6382883,Parking_1193397157,,way,osm
1193397158,44.9075344,-0.6382521,Parking_1193397158,,way,osm
1193397159,44.9074444,-0.6385429,Parking_1193397159,,way,osm
1193397160,44.9085792,-0.6388462,Parking_1193397160,,way,osm
1193397161,44.9086093,-0.6387269,Parking_1193397161,,way,osm
1193397162,44.9095676,-0.6414191,Parking_1193397162,,way,osm
1197628549,44.7923642,-0.6033241,Parking_1197628549,,way,osm
1201859548,44.7777638,-0.651244,Parking_1201859548,,way,osm
1204663034,44.8731718,-0.495231,Parking_1204663034,,way,osm
1204663035,44.8731899,-0.4957909,Parking_1204663035,,way,osm
1205728450,44.860297,-0.4921475,Parking_1205728450,,way,osm
1207436036,44.7835204,-0.6081237,Parking_1207436036,,way,osm
1207483499,44.8378526,-0.671111,Parking_1207483499,,way,osm
1208303643,44.904032,-0.7014302,Parking_1208303643,,way,osm
1208303644,44.9041221,-0.7012957,Parking_1208303644,,way,osm
1208533213,44.816338,-0.5279348,Parking_1208533213,,way,osm
1208533214,44.8156426,-0.5252083,Parking_1208533214,,way,osm
1208533215,44.8149772,-0.5244439,Parking_1208533215,,way,osm
1208533216,44.8148741,-0.5261254,Parking_1208533216,,way,osm
1208716497,44.8178919,-0.5282659,Parking_1208716497,,way,osm
1208716498,44.8185557,-0.5271799,Parking_1208716498,,way,osm
1208716590,44.8356716,-0.5219604,Parking_1208716590,,way,osm
1208716591,44.8356943,-0.5220402,Parking_1208716591,,way,osm
1208716917,44.8537694,-0.5098573,Parking_1208716917,,way,osm
1208718034,44.8679354,-0.5196202,Parking_1208718034,,way,osm
1208719395,44.8694294,-0.500249,Parking_1208719395,,way,osm
1208741508,44.7955727,-0.6025957,Parking_1208741508,,way,osm
1208741509,44.795407,-0.6020147,Parking_1208741509,,way,osm
1208741510,44.7954264,-0.6022028,Parking_1208741510,,way,osm
1208741511,44.7951978,-0.6015892,Parking_1208741511,,way,osm
1208741512,44.7950991,-0.6011875,Parking_1208741512,,way,osm
1208741513,44.7950582,-0.6012131,Parking_1208741513,,way,osm
1208741514,44.7949508,-0.6009064,Parking_1208741514,,way,osm
1208741515,44.7950226,-0.6008115,Parking_1208741515,,way,osm
1208741516,44.7951329,-0.6006407,Parking_1208741516,,way,osm
1208741517,44.7951866,-0.6005125,Parking_1208741517,,way,osm
1208741518,44.7952656,-0.6005958,Parking_1208741518,,way,osm
1208741519,44.7959144,-0.6024544,Parking_1208741519,,way,osm
1208741520,44.7958969,-0.602276,Parking_1208741520,,way,osm
1208741521,44.7955848,-0.6015624,Parking_1208741521,,way,osm
1208741522,44.7957141,-0.6017824,Parking_1208741522,,way,osm
1208741523,44.7956013,-0.6014799,Parking_1208741523,,way,osm
1208741524,44.7953857,-0.6006913,Parking_1208741524,,way,osm
1208743239,44.8488821,-0.5444684,Parking_1208743239,,way,osm
1208743240,44.8491025,-0.5448622,Parking_1208743240,,way,osm
1209324820,44.8727346,-0.5068237,Parking_1209324820,,way,osm
1209362557,44.8183817,-0.52165,Parking_1209362557,,way,osm
1209884254,44.840782,-0.6530873,Parking_1209884254,,way,osm
1209884256,44.8403124,-0.6530571,Parking_1209884256,4.0,way,osm
1209884257,44.8402255,-0.6528049,Parking_1209884257,,way,osm
1210262253,44.8402435,-0.6517742,Parking_1210262253,,way,osm
1210262254,44.840954,-0.6504177,Parking_1210262254,,way,osm
1211274130,44.8356967,-0.5009765,Parking_1211274130,,way,osm
1213131836,44.8351375,-0.5021539,Parking_1213131836,,way,osm
1215276796,44.8478923,-0.6515956,Parking_1215276796,,way,osm
1219360692,44.886264,-0.5186551,Parking_1219360692,,way,osm
1219360693,44.8864897,-0.5183476,Parking_1219360693,,way,osm
1220058395,44.9075388,-0.6686558,Parking_1220058395,,way,osm
1220336790,44.8344187,-0.637823,Parking_1220336790,,way,osm
1220986164,44.8528627,-0.5401465,Parking_1220986164,,way,osm
1221040758,44.811489,-0.5888681,Parking_1221040758,,way,osm
1221040781,44.8258358,-0.6090784,Parking_1221040781,,way,osm
1223056489,44.8057758,-0.6018452,Parking_1223056489,8.0,way,osm
1223791518,44.8289656,-0.6923936,Parking_1223791518,,way,osm
1223791521,44.8288579,-0.6925381,Parking_1223791521,,way,osm
1228400142,44.7784046,-0.6067231,Parking_1228400142,20.0,way,osm
1228813455,44.7780434,-0.6059891,Parking_1228813455,8.0,way,osm
1232967458,44.8145827,-0.6138411,Parking_1232967458,,way,osm
1232967463,44.8165141,-0.6081602,Parking_1232967463,,way,osm
1234011972,44.7815537,-0.6950385,Parking_1234011972,1.0,way,osm
1234011973,44.7815317,-0.6950151,Parking_1234011973,1.0,way,osm
1234011974,44.7814862,-0.6949653,Parking_1234011974,1.0,way,osm
1234011975,44.7816282,-0.6951677,Parking_1234011975,1.0,way,osm
1234011976,44.7816064,-0.695146,Parking_1234011976,1.0,way,osm
1238128643,44.7994642,-0.5910416,Parking_1238128643,,way,osm
1238257523,44.7815226,-0.6578329,Parking_1238257523,,way,osm
1238310602,44.8015266,-0.5981734,Parking_1238310602,,way,osm
1243417335,44.8582209,-0.5371104,Parking_1243417335,10.0,way,osm
1243417445,44.8582852,-0.5371759,Parking_1243417445,14.0,way,osm
1245349295,44.8748117,-0.7429294,Parking_1245349295,,way,osm
1249706614,44.9319589,-0.4693821,Parking_1249706614,,way,osm
1249886486,44.9077626,-0.7274958,Parking_1249886486,6.0,way,osm
1250597306,44.9102831,-0.5148043,Parking_1250597306,,way,osm
1250755992,44.8112574,-0.5632718,Parking_1250755992,30.0,way,osm
1250755993,44.8117355,-0.5609989,Parking_1250755993,20.0,way,osm
1253309165,44.7701779,-0.6084413,Parking_1253309165,,way,osm
1253891291,44.9274093,-0.4683464,Parking_1253891291,,way,osm
1255635327,44.8103742,-0.5248498,Parking_1255635327,,way,osm
1256867089,44.7889026,-0.5886303,Parking_1256867089,,way,osm
1256867090,44.7888546,-0.5890488,Parking_1256867090,,way,osm
1256867091,44.7890872,-0.5894189,Parking_1256867091,,way,osm
1257379418,44.851495,-0.6950205,Parking_1257379418,,way,osm
1257379470,44.8512186,-0.7071223,Parking_1257379470,,way,osm
1258164418,44.8814085,-0.6124588,Parking_1258164418,,way,osm
1270911485,44.8657033,-0.5359474,Parking_1270911485,10.0,way,osm
1270911486,44.8655393,-0.5357867,Parking_1270911486,10.0,way,osm
1270911487,44.8652968,-0.535591,Parking_1270911487,10.0,way,osm
1270911488,44.8651213,-0.5354522,Parking_1270911488,10.0,way,osm
1270911489,44.8649499,-0.5353169,Parking_1270911489,10.0,way,osm
1271197970,44.7990093,-0.6134559,Parking_1271197970,15.0,way,osm
1274497115,44.870412,-0.5213338,Parking_1274497115,,way,osm
1276049184,44.8653422,-0.4724898,Parking_1276049184,,way,osm
1276049185,44.8646421,-0.4723089,Parking_1276049185,,way,osm
1276049186,44.8648482,-0.4726174,Parking_1276049186,,way,osm
1276049187,44.8648171,-0.4726703,Parking_1276049187,,way,osm
1276587084,44.8427001,-0.5438783,Parking_1276587084,20.0,way,osm
1279092914,44.8912605,-0.565305,Parking_1279092914,,way,osm
1280628225,44.79412,-0.6275688,Parking_1280628225,,way,osm
1282274381,44.7955616,-0.6668116,Parking_1282274381,,way,osm
1282274382,44.7956695,-0.666726,Parking_1282274382,,way,osm
1282737241,44.7931755,-0.6355128,Parking_1282737241,,way,osm
1286217003,44.8385741,-0.6304893,Parking_1286217003,,way,osm
1286217004,44.8384839,-0.6305692,Parking_1286217004,,way,osm
1286217005,44.8384181,-0.6308856,Parking_1286217005,,way,osm
1286217220,44.8388327,-0.6292148,Parking_1286217220,7.0,way,osm
1286217221,44.8385831,-0.6287572,Parking_1286217221,6.0,way,osm
1286217222,44.8387937,-0.6288124,Parking_1286217222,3.0,way,osm
1286217223,44.8389567,-0.6288259,Parking_1286217223,4.0,way,osm
1286217224,44.8390984,-0.6287881,Parking_1286217224,1.0,way,osm
1286994673,44.7994854,-0.6252377,Parking_1286994673,,way,osm
1286994674,44.7996232,-0.6250161,Parking_1286994674,,way,osm
1286994675,44.799741,-0.6248246,Parking_1286994675,,way,osm
1286994676,44.7998209,-0.6246957,Parking_1286994676,,way,osm
1287291844,44.8878669,-0.6126679,Parking_1287291844,40.0,way,osm
1287437644,44.8065782,-0.6279351,Parking_1287437644,,way,osm
1287437645,44.8065922,-0.6278576,Parking_1287437645,,way,osm
1288028004,44.7948298,-0.6265234,Parking_1288028004,,way,osm
1288028005,44.7948258,-0.6277989,Parking_1288028005,,way,osm
1288028006,44.7946939,-0.6277852,Parking_1288028006,,way,osm
1288385990,44.7957807,-0.6305888,Parking_1288385990,,way,osm
1288385993,44.796116,-0.6306296,Parking_1288385993,,way,osm
1288385996,44.7964657,-0.6306787,Parking_1288385996,,way,osm
1288652804,44.7972901,-0.6307805,Parking_1288652804,,way,osm
1288915262,44.8058614,-0.6282212,Parking_1288915262,,way,osm
1288915263,44.8054103,-0.6293802,Parking_1288915263,,way,osm
1288937244,44.8052698,-0.6302908,Parking_1288937244,,way,osm
1288937245,44.8052091,-0.6302351,Parking_1288937245,,way,osm
1289106568,44.7918235,-0.6330275,Parking_1289106568,,way,osm
1289106569,44.7927546,-0.6322241,Parking_1289106569,,way,osm
1289106570,44.7928752,-0.6321185,Parking_1289106570,,way,osm
1289362938,44.7869801,-0.6375874,Parking_1289362938,,way,osm
1289362939,44.786617,-0.6374395,Parking_1289362939,,way,osm
1289362940,44.7869598,-0.6378866,Parking_1289362940,,way,osm
1289362941,44.7869504,-0.6379871,Parking_1289362941,,way,osm
1289362945,44.7863634,-0.6383224,Parking_1289362945,,way,osm
1289362946,44.7863035,-0.6387738,Parking_1289362946,,way,osm
1289362947,44.7861848,-0.6396324,Parking_1289362947,,way,osm
1289362948,44.7860796,-0.6404342,Parking_1289362948,,way,osm
1289362949,44.7860155,-0.6409267,Parking_1289362949,,way,osm
1289362950,44.7859554,-0.6413581,Parking_1289362950,,way,osm
1289362951,44.7859117,-0.6416943,Parking_1289362951,,way,osm
1289362952,44.7858301,-0.6423025,Parking_1289362952,,way,osm
1289362953,44.7857456,-0.6429425,Parking_1289362953,,way,osm
1289570983,44.8063566,-0.6326036,Parking_1289570983,,way,osm
1289570984,44.8063701,-0.6325032,Parking_1289570984,,way,osm
1289574417,44.8077119,-0.6321632,Parking_1289574417,,way,osm
1289574428,44.8081583,-0.6324745,Parking_1289574428,,way,osm
1289574429,44.8083245,-0.6325578,Parking_1289574429,,way,osm
1289574430,44.8079824,-0.6323051,Parking_1289574430,1.0,way,osm
1289574435,44.8078598,-0.6323456,Parking_1289574435,,way,osm
1289574436,44.8077121,-0.6322633,Parking_1289574436,,way,osm
1289574439,44.8073103,-0.6320246,Parking_1289574439,,way,osm
1289588400,44.8060232,-0.6319514,Parking_1289588400,,way,osm
1289588418,44.8100425,-0.6328769,Parking_1289588418,1.0,way,osm
1289588421,44.8101388,-0.6328818,Parking_1289588421,1.0,way,osm
1289588422,44.8102191,-0.6328916,Parking_1289588422,1.0,way,osm
1289588423,44.8104469,-0.6329631,Parking_1289588423,2.0,way,osm
1289588424,44.8103093,-0.632916,Parking_1289588424,1.0,way,osm
1289588425,44.8106595,-0.6330627,Parking_1289588425,1.0,way,osm
1290153893,44.8057159,-0.6291761,Parking_1290153893,,way,osm
1290153894,44.8059882,-0.6293221,Parking_1290153894,,way,osm
1290153895,44.8062878,-0.6294762,Parking_1290153895,,way,osm
1290153897,44.8059441,-0.6289714,Parking_1290153897,,way,osm
1290153910,44.8062783,-0.6300933,Parking_1290153910,,way,osm
1290153914,44.8067181,-0.6287969,Parking_1290153914,,way,osm
1290153915,44.8066408,-0.6290529,Parking_1290153915,,way,osm
1290237172,44.8052335,-0.6317329,Parking_1290237172,1.0,way,osm
1290237175,44.8052775,-0.6315352,Parking_1290237175,,way,osm
1290237176,44.8053271,-0.631365,Parking_1290237176,2.0,way,osm
1290237187,44.8053264,-0.6322409,Parking_1290237187,2.0,way,osm
1290237188,44.8055458,-0.6323272,Parking_1290237188,,way,osm
1290245990,44.8053289,-0.6325713,Parking_1290245990,4.0,way,osm
1290245991,44.8052552,-0.6328516,Parking_1290245991,3.0,way,osm
1290245992,44.8052863,-0.6330676,Parking_1290245992,1.0,way,osm
1290245993,44.8053776,-0.6331234,Parking_1290245993,1.0,way,osm
1290245994,44.8055045,-0.6331914,Parking_1290245994,,way,osm
1290245995,44.8056452,-0.6332772,Parking_1290245995,2.0,way,osm
1290245996,44.8057587,-0.6333391,Parking_1290245996,2.0,way,osm
1290246005,44.805437,-0.6332239,Parking_1290246005,,way,osm
1290246006,44.8057087,-0.6333781,Parking_1290246006,,way,osm
1290246009,44.8041928,-0.6332708,Parking_1290246009,1.0,way,osm
1290246010,44.803999,-0.6337781,Parking_1290246010,,way,osm
1290248024,44.8041125,-0.6332688,Parking_1290248024,,way,osm
1290248025,44.8040612,-0.6334031,Parking_1290248025,,way,osm
1290248026,44.8040099,-0.63354,Parking_1290248026,,way,osm
1290248027,44.8039565,-0.6336818,Parking_1290248027,,way,osm
1290248028,44.8039076,-0.6338104,Parking_1290248028,,way,osm
1290248029,44.8038593,-0.6339468,Parking_1290248029,,way,osm
1290248030,44.8038066,-0.6340876,Parking_1290248030,,way,osm
1290248033,44.8037253,-0.6343058,Parking_1290248033,,way,osm
1290248036,44.8036785,-0.6344378,Parking_1290248036,,way,osm
1290248037,44.803632,-0.6345664,Parking_1290248037,,way,osm
1290248038,44.803581,-0.6347057,Parking_1290248038,,way,osm
1290248039,44.8035304,-0.6348426,Parking_1290248039,,way,osm
1290249993,44.8066447,-0.6329846,Parking_1290249993,,way,osm
1290249994,44.8066279,-0.6333971,Parking_1290249994,2.0,way,osm
1290249995,44.8063336,-0.6334429,Parking_1290249995,,way,osm
1290249996,44.8060378,-0.6333773,Parking_1290249996,,way,osm
1290249997,44.8062691,-0.6335072,Parking_1290249997,,way,osm
1290249999,44.805935,-0.6329997,Parking_1290249999,3.0,way,osm
1290254106,44.8047169,-0.6338087,Parking_1290254106,,way,osm
1290254107,44.8047916,-0.6335525,Parking_1290254107,,way,osm
1290254108,44.8048548,-0.6333325,Parking_1290254108,,way,osm
1290254109,44.8049376,-0.6330518,Parking_1290254109,,way,osm
1290254115,44.8052273,-0.6344862,Parking_1290254115,,way,osm
1290254116,44.8048468,-0.6341671,Parking_1290254116,1.0,way,osm
1290254117,44.8047375,-0.6340913,Parking_1290254117,2.0,way,osm
1290254118,44.8045107,-0.6339261,Parking_1290254118,,way,osm
1290254123,44.8058494,-0.6340273,Parking_1290254123,,way,osm
1290254124,44.8057903,-0.6343576,Parking_1290254124,,way,osm
1290254125,44.8056849,-0.6346937,Parking_1290254125,,way,osm
1290254131,44.8042329,-0.6339932,Parking_1290254131,1.0,way,osm
1290254132,44.8040977,-0.6342041,Parking_1290254132,,way,osm
1290254133,44.8039215,-0.6343337,Parking_1290254133,2.0,way,osm
1290412626,44.8064888,-0.6307167,Parking_1290412626,1.0,way,osm
1290412627,44.8065967,-0.6307205,Parking_1290412627,2.0,way,osm
1290412628,44.8067377,-0.6307468,Parking_1290412628,2.0,way,osm
1290412629,44.8065899,-0.630652,Parking_1290412629,2.0,way,osm
1290412630,44.8067339,-0.6306743,Parking_1290412630,3.0,way,osm
1290412632,44.8069271,-0.6308227,Parking_1290412632,2.0,way,osm
1290412633,44.8069385,-0.6307578,Parking_1290412633,1.0,way,osm
1290412634,44.8070428,-0.6308061,Parking_1290412634,1.0,way,osm
1290412635,44.8071575,-0.630859,Parking_1290412635,1.0,way,osm
1290412636,44.8072654,-0.6309092,Parking_1290412636,1.0,way,osm
1290412637,44.8074332,-0.6309896,Parking_1290412637,,way,osm
1290412638,44.8073388,-0.6310151,Parking_1290412638,,way,osm
1290412639,44.8074619,-0.631084,Parking_1290412639,1.0,way,osm
1290597646,44.8077577,-0.6312011,Parking_1290597646,1.0,way,osm
1290597647,44.8078292,-0.6311973,Parking_1290597647,2.0,way,osm
1290597648,44.8079668,-0.6314456,Parking_1290597648,2.0,way,osm
1290833806,44.808122,-0.6309433,Parking_1290833806,2.0,way,osm
1290833809,44.8076458,-0.6309087,Parking_1290833809,,way,osm
1290833810,44.8077175,-0.6306893,Parking_1290833810,,way,osm
1290833817,44.8070413,-0.6301182,Parking_1290833817,2.0,way,osm
1290833818,44.8069656,-0.6303481,Parking_1290833818,3.0,way,osm
1290833819,44.8068961,-0.6305527,Parking_1290833819,1.0,way,osm
1290833821,44.8069412,-0.6297887,Parking_1290833821,,way,osm
1290839496,44.8083534,-0.6307858,Parking_1290839496,,way,osm
1290839511,44.8080948,-0.6305374,Parking_1290839511,1.0,way,osm
1290839512,44.8079467,-0.6304337,Parking_1290839512,,way,osm
1290839513,44.807713,-0.6302684,Parking_1290839513,1.0,way,osm
1290839514,44.8076042,-0.6301891,Parking_1290839514,1.0,way,osm
1290839515,44.8074247,-0.6300633,Parking_1290839515,,way,osm
1290839516,44.8072448,-0.6299383,Parking_1290839516,1.0,way,osm
1290857567,44.8071036,-0.6281742,Parking_1290857567,,way,osm
1290857568,44.8070774,-0.628269,Parking_1290857568,,way,osm
1290857569,44.8072282,-0.6283764,Parking_1290857569,,way,osm
1290857570,44.8072588,-0.6282767,Parking_1290857570,,way,osm
1290857571,44.8073532,-0.6283458,Parking_1290857571,1.0,way,osm
1290857572,44.8073214,-0.6284398,Parking_1290857572,1.0,way,osm
1290857573,44.8073811,-0.6285764,Parking_1290857573,,way,osm
1290857574,44.8074717,-0.6283121,Parking_1290857574,,way,osm
1290857575,44.807643,-0.6281915,Parking_1290857575,,way,osm
1290857576,44.8077441,-0.6282614,Parking_1290857576,1.0,way,osm
1290857577,44.8078639,-0.628349,Parking_1290857577,,way,osm
1290857578,44.8080582,-0.6284367,Parking_1290857578,1.0,way,osm
1290857579,44.8081827,-0.6285245,Parking_1290857579,,way,osm
1290857580,44.8083097,-0.6288707,Parking_1290857580,3.0,way,osm
1290857581,44.8081506,-0.6293651,Parking_1290857581,,way,osm
1290857582,44.8080264,-0.6297385,Parking_1290857582,,way,osm
1290857583,44.8079662,-0.6299286,Parking_1290857583,,way,osm
1290857584,44.8079007,-0.6301244,Parking_1290857584,,way,osm
1290857585,44.8078865,-0.6291429,Parking_1290857585,,way,osm
1290857586,44.807655,-0.6289813,Parking_1290857586,,way,osm
1290857587,44.8074384,-0.6288307,Parking_1290857587,,way,osm
1290857588,44.8074012,-0.629128,Parking_1290857588,,way,osm
1290857589,44.8072392,-0.6294976,Parking_1290857589,,way,osm
1290857601,44.8087239,-0.6282909,Parking_1290857601,,way,osm
